label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	2	1	0	2	1	0	0	0	278
x1	1	0	0	0	2	0	1	1	0	0	1	0	1	0	263
x1	1	0	0	0	3	0	2	0	0	2	2	0	0	1	214
x1	2	0	0	1	1	0	2	1	0	2	1	0	0	0	264
x1	2	0	0	1	2	0	1	1	0	0	1	0	1	0	258
x1	2	0	0	1	3	0	2	0	0	2	2	0	0	1	218
x2	0	1	0	0	1	1	0	1	1	0	1	0	0	0	154
x2	0	1	0	0	2	2	1	1	2	0	1	0	1	0	160
x2	0	1	0	0	3	1	0	0	1	0	2	0	0	1	148
x2	0	2	0	1	1	1	0	1	1	0	1	0	0	0	158
x2	0	2	0	1	2	2	1	1	2	0	1	0	1	0	166
x2	0	2	0	1	3	1	0	0	1	0	2	0	0	1	146
x3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	171
x3	0	0	1	0	2	2	0	0	2	2	0	0	1	0	196
x3	0	0	1	0	3	2	1	1	2	1	0	0	0	1	188
x3	0	0	2	1	1	0	0	0	0	0	0	0	0	0	175
x3	0	0	2	1	2	2	0	0	2	2	0	0	1	0	204
x3	0	0	2	1	3	2	1	1	2	1	0	0	0	1	200
x1+x2+x3	1	1	1	0	1	2	1	0	2	1	0	0	0	0	239
x1+x2+x3	1	1	1	0	2	2	0	2	2	2	2	0	1	0	155
x1+x2+x3	1	1	1	0	3	1	2	1	1	2	0	0	0	1	186
x1+x2+x3	2	2	2	1	1	2	1	0	2	1	0	0	0	0	249
x1+x2+x3	2	2	2	1	2	2	0	2	2	2	2	0	1	0	185
x1+x2+x3	2	2	2	1	3	1	2	1	1	2	0	0	0	1	196
x1+x2	1	1	0	0	1	2	1	0	2	1	0	0	0	0	28
x1+x2	1	1	0	0	2	1	0	1	1	2	1	0	1	0	274
x1+x2	1	1	0	0	3	2	1	0	2	1	2	0	0	1	255
x1+x2	2	2	0	1	1	2	1	0	2	1	0	0	0	0	222
x1+x2	2	2	0	1	2	1	0	1	1	2	1	0	1	0	256
x1+x2	2	2	0	1	3	2	1	0	2	1	2	0	0	1	240
x1+x3	1	0	1	0	1	2	0	1	2	0	1	0	0	0	307
x1+x3	1	0	1	0	2	1	2	2	1	1	2	0	1	0	272
x1+x3	1	0	1	0	3	2	0	2	2	0	1	0	0	1	148
x1+x3	2	0	2	1	1	2	0	1	2	0	1	0	0	0	294
x1+x3	2	0	2	1	2	1	2	2	1	1	2	0	1	0	160
x1+x3	2	0	2	1	3	2	0	2	2	0	1	0	0	1	320
