label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	139
x1	1	0	0	0	2	0	2	1	0	1	1	0	1	0	144
x1	1	0	0	0	3	0	0	0	0	0	2	0	0	1	76
x1	2	0	0	1	1	0	0	1	0	0	1	0	0	0	78
x1	2	0	0	1	2	0	2	1	0	1	1	0	1	0	80
x1	2	0	0	1	3	0	0	0	0	0	2	0	0	1	141
x2	0	1	0	0	1	0	0	1	0	0	1	0	0	0	109
x2	0	1	0	0	2	2	1	0	2	0	0	0	1	0	117
x2	0	1	0	0	3	2	0	2	2	0	1	0	0	1	116
x2	0	2	0	1	1	0	0	1	0	0	1	0	0	0	108
x2	0	2	0	1	2	2	1	0	2	0	0	0	1	0	116
x2	0	2	0	1	3	2	0	2	2	0	1	0	0	1	115
x3	0	0	1	0	1	1	0	0	1	0	0	0	0	0	59
x3	0	0	1	0	2	0	1	0	0	0	0	0	1	0	47
x3	0	0	1	0	3	0	1	1	0	1	0	0	0	1	58
x3	0	0	2	1	1	1	0	0	1	0	0	0	0	0	59
x3	0	0	2	1	2	0	1	0	0	0	0	0	1	0	47
x3	0	0	2	1	3	0	1	1	0	1	0	0	0	1	59
x1+x2+x3	1	1	1	0	1	2	0	1	2	0	1	0	0	0	87
x1+x2+x3	1	1	1	0	2	2	0	2	2	2	2	0	1	0	125
x1+x2+x3	1	1	1	0	3	1	1	2	1	1	1	0	0	1	87
x1+x2+x3	2	2	2	1	1	2	0	1	2	0	1	0	0	0	126
x1+x2+x3	2	2	2	1	2	2	0	2	2	2	2	0	1	0	124
x1+x2+x3	2	2	2	1	3	1	1	2	1	1	1	0	0	1	87
x1+x2	1	1	0	0	1	0	0	2	0	0	2	0	0	0	79
x1+x2	1	1	0	0	2	0	1	0	0	0	0	0	1	0	70
x1+x2	1	1	0	0	3	2	1	2	2	1	1	0	0	1	79
x1+x2	2	2	0	1	1	0	0	2	0	0	2	0	0	0	75
x1+x2	2	2	0	1	2	0	1	0	0	0	0	0	1	0	70
x1+x2	2	2	0	1	3	2	1	2	2	1	1	0	0	1	80
x1+x3	1	0	1	0	1	0	1	0	0	1	0	0	0	0	169
x1+x3	1	0	1	0	2	2	1	1	2	0	1	0	1	0	170
x1+x3	1	0	1	0	3	0	2	1	0	2	0	0	0	1	171
x1+x3	2	0	2	1	1	0	1	0	0	1	0	0	0	0	88
x1+x3	2	0	2	1	2	2	1	1	2	0	1	0	1	0	179
x1+x3	2	0	2	1	3	0	2	1	0	2	0	0	0	1	170
