label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	1	1	0	0	1	0	1	0	0	59
x1	1	0	0	0	2	0	0	2	0	1	2	0	2	0	51
x1	1	0	0	0	3	0	0	1	0	0	0	0	0	1	49
x1	2	0	0	1	1	1	1	0	0	1	0	1	0	0	59
x1	2	0	0	1	2	0	0	2	0	1	2	0	2	0	51
x1	2	0	0	1	3	0	0	1	0	0	0	0	0	1	49
x2	0	1	0	0	1	2	0	0	1	0	0	1	0	0	112
x2	0	1	0	0	2	0	2	1	0	0	1	0	2	0	106
x2	0	1	0	0	3	1	0	1	1	0	0	0	0	1	108
x2	0	2	0	1	1	2	0	0	1	0	0	1	0	0	111
x2	0	2	0	1	2	0	2	1	0	0	1	0	2	0	107
x2	0	2	0	1	3	1	0	1	1	0	0	0	0	1	109
x3	0	0	1	0	1	1	1	0	0	1	0	1	0	0	77
x3	0	0	1	0	2	1	0	0	1	1	0	0	2	0	79
x3	0	0	1	0	3	2	1	1	2	1	0	0	0	1	79
x3	0	0	2	1	1	1	1	0	0	1	0	1	0	0	78
x3	0	0	2	1	2	1	0	0	1	1	0	0	2	0	74
x3	0	0	2	1	3	2	1	1	2	1	0	0	0	1	80
x1+x2+x3	1	1	1	0	1	0	2	2	2	2	2	1	0	0	109
x1+x2+x3	1	1	1	0	2	1	0	1	1	1	1	0	2	0	107
x1+x2+x3	1	1	1	0	3	0	1	0	0	1	2	0	0	1	91
x1+x2+x3	2	2	2	1	1	0	2	2	2	2	2	1	0	0	110
x1+x2+x3	2	2	2	1	2	1	0	1	1	1	1	0	2	0	93
x1+x2+x3	2	2	2	1	3	0	1	0	0	1	2	0	0	1	106
x1+x2	1	1	0	0	1	2	2	1	1	2	1	1	0	0	139
x1+x2	1	1	0	0	2	0	2	2	0	0	2	0	2	0	142
x1+x2	1	1	0	0	3	1	2	2	1	2	1	0	0	1	144
x1+x2	2	2	0	1	1	2	2	1	1	2	1	1	0	0	19
x1+x2	2	2	0	1	2	0	2	2	0	0	2	0	2	0	136
x1+x2	2	2	0	1	3	1	2	2	1	2	1	0	0	1	135
x1+x3	1	0	1	0	1	2	1	2	1	1	2	1	0	0	78
x1+x3	1	0	1	0	2	2	2	1	2	0	1	0	2	0	73
x1+x3	1	0	1	0	3	1	0	0	1	0	2	0	0	1	60
x1+x3	2	0	2	1	1	2	1	2	1	1	2	1	0	0	78
x1+x3	2	0	2	1	2	2	2	1	2	0	1	0	2	0	72
x1+x3	2	0	2	1	3	1	0	0	1	0	2	0	0	1	58
