label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	2	0	0	2	0	2	0	0	214
x1	1	0	0	0	2	0	1	0	0	0	0	0	1	0	198
x1	1	0	0	0	3	0	2	0	0	2	2	0	0	1	198
x1	2	0	0	1	1	2	2	0	0	2	0	2	0	0	155
x1	2	0	0	1	2	0	1	0	0	0	0	0	1	0	230
x1	2	0	0	1	3	0	2	0	0	2	2	0	0	1	244
x2	0	1	0	0	1	1	0	1	2	0	1	2	0	0	117
x2	0	1	0	0	2	2	1	0	2	0	0	0	1	0	131
x2	0	1	0	0	3	0	0	2	0	0	1	0	0	1	125
x2	0	2	0	1	1	1	0	1	2	0	1	2	0	0	126
x2	0	2	0	1	2	2	1	0	2	0	0	0	1	0	146
x2	0	2	0	1	3	0	0	2	0	0	1	0	0	1	162
x3	0	0	1	0	1	2	0	0	0	0	0	2	0	0	95
x3	0	0	1	0	2	1	1	0	1	0	0	0	1	0	144
x3	0	0	1	0	3	2	2	1	2	2	0	0	0	1	134
x3	0	0	2	1	1	2	0	0	0	0	0	2	0	0	99
x3	0	0	2	1	2	1	1	0	1	0	0	0	1	0	113
x3	0	0	2	1	3	2	2	1	2	2	0	0	0	1	151
x1+x2+x3	1	1	1	0	1	2	1	2	0	1	2	2	0	0	180
x1+x2+x3	1	1	1	0	2	1	2	1	1	1	1	0	1	0	146
x1+x2+x3	1	1	1	0	3	0	2	2	0	2	1	0	0	1	174
x1+x2+x3	2	2	2	1	1	2	1	2	0	1	2	2	0	0	172
x1+x2+x3	2	2	2	1	2	1	2	1	1	1	1	0	1	0	139
x1+x2+x3	2	2	2	1	3	0	2	2	0	2	1	0	0	1	149
x1+x2	1	1	0	0	1	1	1	1	2	1	1	2	0	0	135
x1+x2	1	1	0	0	2	1	0	0	1	2	0	0	1	0	217
x1+x2	1	1	0	0	3	1	2	2	1	2	1	0	0	1	140
x1+x2	2	2	0	1	1	1	1	1	2	1	1	2	0	0	124
x1+x2	2	2	0	1	2	1	0	0	1	2	0	0	1	0	152
x1+x2	2	2	0	1	3	1	2	2	1	2	1	0	0	1	150
x1+x3	1	0	1	0	1	1	0	1	2	0	1	2	0	0	172
x1+x3	1	0	1	0	2	1	0	2	1	2	2	0	1	0	141
x1+x3	1	0	1	0	3	2	1	2	2	1	1	0	0	1	151
x1+x3	2	0	2	1	1	1	0	1	2	0	1	2	0	0	150
x1+x3	2	0	2	1	2	1	0	2	1	2	2	0	1	0	126
x1+x3	2	0	2	1	3	2	1	2	2	1	1	0	0	1	160
