label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	1	1	2	0	1	2	1	0	0	62
x1	1	0	0	0	2	0	1	2	0	0	2	0	1	0	105
x1	1	0	0	0	3	0	2	2	0	2	1	0	0	1	69
x1	2	0	0	1	1	1	1	2	0	1	2	1	0	0	99
x1	2	0	0	1	2	0	1	2	0	0	2	0	1	0	63
x1	2	0	0	1	3	0	2	2	0	2	1	0	0	1	63
x2	0	1	0	0	1	1	0	1	0	0	1	1	0	0	90
x2	0	1	0	0	2	0	1	0	0	0	0	0	1	0	90
x2	0	1	0	0	3	0	0	2	0	0	1	0	0	1	93
x2	0	2	0	1	1	1	0	1	0	0	1	1	0	0	98
x2	0	2	0	1	2	0	1	0	0	0	0	0	1	0	80
x2	0	2	0	1	3	0	0	2	0	0	1	0	0	1	85
x3	0	0	1	0	1	1	1	0	0	1	0	1	0	0	92
x3	0	0	1	0	2	0	2	0	0	1	0	0	1	0	89
x3	0	0	1	0	3	1	1	1	1	1	0	0	0	1	81
x3	0	0	2	1	1	1	1	0	0	1	0	1	0	0	91
x3	0	0	2	1	2	0	2	0	0	1	0	0	1	0	93
x3	0	0	2	1	3	1	1	1	1	1	0	0	0	1	79
x1+x2+x3	1	1	1	0	1	2	0	2	1	0	2	1	0	0	70
x1+x2+x3	1	1	1	0	2	2	1	1	2	0	1	0	1	0	69
x1+x2+x3	1	1	1	0	3	0	0	1	0	0	0	0	0	1	60
x1+x2+x3	2	2	2	1	1	2	0	2	1	0	2	1	0	0	72
x1+x2+x3	2	2	2	1	2	2	1	1	2	0	1	0	1	0	66
x1+x2+x3	2	2	2	1	3	0	0	1	0	0	0	0	0	1	65
x1+x2	1	1	0	0	1	1	0	1	0	0	1	1	0	0	124
x1+x2	1	1	0	0	2	2	2	0	2	1	0	0	1	0	120
x1+x2	1	1	0	0	3	1	2	2	1	2	1	0	0	1	120
x1+x2	2	2	0	1	1	1	0	1	0	0	1	1	0	0	125
x1+x2	2	2	0	1	2	2	2	0	2	1	0	0	1	0	121
x1+x2	2	2	0	1	3	1	2	2	1	2	1	0	0	1	120
x1+x3	1	0	1	0	1	0	2	1	2	2	1	1	0	0	80
x1+x3	1	0	1	0	2	1	0	2	1	2	2	0	1	0	127
x1+x3	1	0	1	0	3	2	2	2	2	2	1	0	0	1	134
x1+x3	2	0	2	1	1	0	2	1	2	2	1	1	0	0	98
x1+x3	2	0	2	1	2	1	0	2	1	2	2	0	1	0	126
x1+x3	2	0	2	1	3	2	2	2	2	2	1	0	0	1	131
