label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	1	1	2	0	1	2	1	0	0	84
x1	1	0	0	0	2	0	0	2	0	2	2	0	1	0	86
x1	1	0	0	0	3	0	2	1	0	2	0	0	0	1	85
x1	2	0	0	1	1	1	1	2	0	1	2	1	0	0	86
x1	2	0	0	1	2	0	0	2	0	2	2	0	1	0	87
x1	2	0	0	1	3	0	2	1	0	2	0	0	0	1	85
x2	0	1	0	0	1	0	0	1	2	0	1	1	0	0	58
x2	0	1	0	0	2	2	1	1	2	0	1	0	1	0	58
x2	0	1	0	0	3	2	0	1	2	0	0	0	0	1	59
x2	0	2	0	1	1	0	0	1	2	0	1	1	0	0	58
x2	0	2	0	1	2	2	1	1	2	0	1	0	1	0	58
x2	0	2	0	1	3	2	0	1	2	0	0	0	0	1	58
x3	0	0	1	0	1	2	1	0	1	1	0	1	0	0	86
x3	0	0	1	0	2	2	0	0	2	2	0	0	1	0	89
x3	0	0	1	0	3	2	2	1	2	2	0	0	0	1	86
x3	0	0	2	1	1	2	1	0	1	1	0	1	0	0	86
x3	0	0	2	1	2	2	0	0	2	2	0	0	1	0	84
x3	0	0	2	1	3	2	2	1	2	2	0	0	0	1	84
x1+x2+x3	1	1	1	0	1	0	2	2	2	2	2	1	0	0	74
x1+x2+x3	1	1	1	0	2	2	0	2	2	2	2	0	1	0	64
x1+x2+x3	1	1	1	0	3	0	0	1	0	0	0	0	0	1	72
x1+x2+x3	2	2	2	1	1	0	2	2	2	2	2	1	0	0	57
x1+x2+x3	2	2	2	1	2	2	0	2	2	2	2	0	1	0	68
x1+x2+x3	2	2	2	1	3	0	0	1	0	0	0	0	0	1	80
x1+x2	1	1	0	0	1	0	1	2	2	1	2	1	0	0	159
x1+x2	1	1	0	0	2	2	2	1	2	1	1	0	1	0	159
x1+x2	1	1	0	0	3	0	0	1	0	0	0	0	0	1	4
x1+x2	2	2	0	1	1	0	1	2	2	1	2	1	0	0	85
x1+x2	2	2	0	1	2	2	2	1	2	1	1	0	1	0	153
x1+x2	2	2	0	1	3	0	0	1	0	0	0	0	0	1	6
x1+x3	1	0	1	0	1	1	0	0	0	0	0	1	0	0	38
x1+x3	1	0	1	0	2	0	2	0	0	1	0	0	1	0	50
x1+x3	1	0	1	0	3	1	0	0	1	0	2	0	0	1	54
x1+x3	2	0	2	1	1	1	0	0	0	0	0	1	0	0	37
x1+x3	2	0	2	1	2	0	2	0	0	1	0	0	1	0	59
x1+x3	2	0	2	1	3	1	0	0	1	0	2	0	0	1	55
