label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	1	2	2	0	2	2	1	0	0	52
x1	1	0	0	0	2	0	2	0	0	0	0	0	2	0	44
x1	1	0	0	0	3	0	0	0	0	0	2	0	0	1	50
x1	2	0	0	1	1	1	2	2	0	2	2	1	0	0	58
x1	2	0	0	1	2	0	2	0	0	0	0	0	2	0	46
x1	2	0	0	1	3	0	0	0	0	0	2	0	0	1	59
x2	0	1	0	0	1	1	0	0	0	0	0	1	0	0	158
x2	0	1	0	0	2	2	2	0	2	0	0	0	2	0	156
x2	0	1	0	0	3	0	0	1	0	0	0	0	0	1	158
x2	0	2	0	1	1	1	0	0	0	0	0	1	0	0	163
x2	0	2	0	1	2	2	2	0	2	0	0	0	2	0	155
x2	0	2	0	1	3	0	0	1	0	0	0	0	0	1	164
x3	0	0	1	0	1	1	2	0	0	2	0	1	0	0	51
x3	0	0	1	0	2	2	0	0	2	1	0	0	2	0	56
x3	0	0	1	0	3	1	0	1	1	0	0	0	0	1	51
x3	0	0	2	1	1	1	2	0	0	2	0	1	0	0	50
x3	0	0	2	1	2	2	0	0	2	1	0	0	2	0	59
x3	0	0	2	1	3	1	0	1	1	0	0	0	0	1	51
x1+x2+x3	1	1	1	0	1	2	0	2	1	0	2	1	0	0	69
x1+x2+x3	1	1	1	0	2	1	1	0	1	2	0	0	2	0	71
x1+x2+x3	1	1	1	0	3	1	2	1	1	2	0	0	0	1	71
x1+x2+x3	2	2	2	1	1	2	0	2	1	0	2	1	0	0	69
x1+x2+x3	2	2	2	1	2	1	1	0	1	2	0	0	2	0	72
x1+x2+x3	2	2	2	1	3	1	2	1	1	2	0	0	0	1	72
x1+x2	1	1	0	0	1	0	1	2	2	1	2	1	0	0	88
x1+x2	1	1	0	0	2	0	2	2	0	0	2	0	2	0	110
x1+x2	1	1	0	0	3	0	0	1	0	0	0	0	0	1	88
x1+x2	2	2	0	1	1	0	1	2	2	1	2	1	0	0	78
x1+x2	2	2	0	1	2	0	2	2	0	0	2	0	2	0	98
x1+x2	2	2	0	1	3	0	0	1	0	0	0	0	0	1	88
x1+x3	1	0	1	0	1	0	1	1	2	1	1	1	0	0	93
x1+x3	1	0	1	0	2	2	1	1	2	2	1	0	2	0	96
x1+x3	1	0	1	0	3	1	0	0	1	0	2	0	0	1	94
x1+x3	2	0	2	1	1	0	1	1	2	1	1	1	0	0	90
x1+x3	2	0	2	1	2	2	1	1	2	2	1	0	2	0	94
x1+x3	2	0	2	1	3	1	0	0	1	0	2	0	0	1	94
