label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	1	2	2	0	2	2	1	0	0	150
x1	1	0	0	0	2	0	0	0	0	2	0	0	1	0	16
x1	1	0	0	0	3	0	1	1	0	1	0	0	0	1	151
x1	2	0	0	1	1	1	2	2	0	2	2	1	0	0	149
x1	2	0	0	1	2	0	0	0	0	2	0	0	1	0	154
x1	2	0	0	1	3	0	1	1	0	1	0	0	0	1	154
x2	0	1	0	0	1	1	0	2	0	0	2	1	0	0	76
x2	0	1	0	0	2	2	1	1	2	0	1	0	1	0	74
x2	0	1	0	0	3	0	0	2	0	0	1	0	0	1	69
x2	0	2	0	1	1	1	0	2	0	0	2	1	0	0	76
x2	0	2	0	1	2	2	1	1	2	0	1	0	1	0	72
x2	0	2	0	1	3	0	0	2	0	0	1	0	0	1	76
x3	0	0	1	0	1	2	1	0	1	1	0	1	0	0	70
x3	0	0	1	0	2	2	0	0	2	2	0	0	1	0	61
x3	0	0	1	0	3	0	2	1	0	2	0	0	0	1	70
x3	0	0	2	1	1	2	1	0	1	1	0	1	0	0	70
x3	0	0	2	1	2	2	0	0	2	2	0	0	1	0	61
x3	0	0	2	1	3	0	2	1	0	2	0	0	0	1	70
x1+x2+x3	1	1	1	0	1	1	1	2	0	1	2	1	0	0	44
x1+x2+x3	1	1	1	0	2	0	0	1	0	2	1	0	1	0	53
x1+x2+x3	1	1	1	0	3	1	1	2	1	1	1	0	0	1	44
x1+x2+x3	2	2	2	1	1	1	1	2	0	1	2	1	0	0	53
x1+x2+x3	2	2	2	1	2	0	0	1	0	2	1	0	1	0	54
x1+x2+x3	2	2	2	1	3	1	1	2	1	1	1	0	0	1	62
x1+x2	1	1	0	0	1	0	1	2	2	1	2	1	0	0	87
x1+x2	1	1	0	0	2	2	2	0	2	1	0	0	1	0	88
x1+x2	1	1	0	0	3	2	1	0	2	1	2	0	0	1	105
x1+x2	2	2	0	1	1	0	1	2	2	1	2	1	0	0	87
x1+x2	2	2	0	1	2	2	2	0	2	1	0	0	1	0	89
x1+x2	2	2	0	1	3	2	1	0	2	1	2	0	0	1	102
x1+x3	1	0	1	0	1	1	1	0	0	1	0	1	0	0	76
x1+x3	1	0	1	0	2	2	2	1	2	1	1	0	1	0	66
x1+x3	1	0	1	0	3	2	0	2	2	0	1	0	0	1	73
x1+x3	2	0	2	1	1	1	1	0	0	1	0	1	0	0	75
x1+x3	2	0	2	1	2	2	2	1	2	1	1	0	1	0	66
x1+x3	2	0	2	1	3	2	0	2	2	0	1	0	0	1	74
