label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	2	1	0	2	1	2	0	0	165
x1	1	0	0	0	2	0	1	2	0	0	2	0	1	0	433
x1	1	0	0	0	3	0	2	0	0	2	2	0	0	1	660
x1	2	0	0	1	1	2	2	1	0	2	1	2	0	0	198
x1	2	0	0	1	2	0	1	2	0	0	2	0	1	0	192
x1	2	0	0	1	3	0	2	0	0	2	2	0	0	1	187
x2	0	1	0	0	1	0	0	2	1	0	2	2	0	0	2528
x2	0	1	0	0	2	2	1	1	2	0	1	0	1	0	2549
x2	0	1	0	0	3	1	0	0	1	0	2	0	0	1	2580
x2	0	2	0	1	1	0	0	2	1	0	2	2	0	0	162
x2	0	2	0	1	2	2	1	1	2	0	1	0	1	0	164
x2	0	2	0	1	3	1	0	0	1	0	2	0	0	1	165
x3	0	0	1	0	1	2	0	0	0	0	0	2	0	0	66
x3	0	0	1	0	2	0	0	0	0	2	0	0	1	0	70
x3	0	0	1	0	3	1	0	1	1	0	0	0	0	1	68
x3	0	0	2	1	1	2	0	0	0	0	0	2	0	0	64
x3	0	0	2	1	2	0	0	0	0	2	0	0	1	0	338
x3	0	0	2	1	3	1	0	1	1	0	0	0	0	1	561
x1+x2+x3	1	1	1	0	1	0	1	1	1	1	1	2	0	0	115
x1+x2+x3	1	1	1	0	2	2	1	1	2	0	1	0	1	0	138
x1+x2+x3	1	1	1	0	3	1	1	2	1	1	1	0	0	1	119
x1+x2+x3	2	2	2	1	1	0	1	1	1	1	1	2	0	0	70
x1+x2+x3	2	2	2	1	2	2	1	1	2	0	1	0	1	0	136
x1+x2+x3	2	2	2	1	3	1	1	2	1	1	1	0	0	1	115
x1+x2	1	1	0	0	1	0	2	0	1	2	0	2	0	0	381
x1+x2	1	1	0	0	2	1	0	1	1	2	1	0	1	0	177
x1+x2	1	1	0	0	3	2	1	2	2	1	1	0	0	1	401
x1+x2	2	2	0	1	1	0	2	0	1	2	0	2	0	0	714
x1+x2	2	2	0	1	2	1	0	1	1	2	1	0	1	0	245
x1+x2	2	2	0	1	3	2	1	2	2	1	1	0	0	1	646
x1+x3	1	0	1	0	1	0	0	2	1	0	2	2	0	0	126
x1+x3	1	0	1	0	2	1	0	2	1	2	2	0	1	0	1069
x1+x3	1	0	1	0	3	1	2	0	1	2	2	0	0	1	995
x1+x3	2	0	2	1	1	0	0	2	1	0	2	2	0	0	107
x1+x3	2	0	2	1	2	1	0	2	1	2	2	0	1	0	943
x1+x3	2	0	2	1	3	1	2	0	1	2	2	0	0	1	990
