label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	98
x1	1	0	0	0	2	0	0	0	0	2	0	0	1	0	91
x1	1	0	0	0	3	0	1	0	0	1	2	0	0	1	96
x1	2	0	0	1	1	0	1	0	0	1	0	0	0	0	92
x1	2	0	0	1	2	0	0	0	0	2	0	0	1	0	94
x1	2	0	0	1	3	0	1	0	0	1	2	0	0	1	98
x2	0	1	0	0	1	2	0	0	2	0	0	0	0	0	110
x2	0	1	0	0	2	1	1	1	1	0	1	0	1	0	154
x2	0	1	0	0	3	0	0	1	0	0	0	0	0	1	103
x2	0	2	0	1	1	2	0	0	2	0	0	0	0	0	109
x2	0	2	0	1	2	1	1	1	1	0	1	0	1	0	153
x2	0	2	0	1	3	0	0	1	0	0	0	0	0	1	101
x3	0	0	1	0	1	0	2	0	0	2	0	0	0	0	19
x3	0	0	1	0	2	0	1	0	0	0	0	0	1	0	86
x3	0	0	1	0	3	0	1	1	0	1	0	0	0	1	15
x3	0	0	2	1	1	0	2	0	0	2	0	0	0	0	86
x3	0	0	2	1	2	0	1	0	0	0	0	0	1	0	11
x3	0	0	2	1	3	0	1	1	0	1	0	0	0	1	117
x1+x2+x3	1	1	1	0	1	1	2	0	1	2	0	0	0	0	83
x1+x2+x3	1	1	1	0	2	1	2	1	1	1	1	0	1	0	86
x1+x2+x3	1	1	1	0	3	2	2	0	2	2	2	0	0	1	87
x1+x2+x3	2	2	2	1	1	1	2	0	1	2	0	0	0	0	84
x1+x2+x3	2	2	2	1	2	1	2	1	1	1	1	0	1	0	88
x1+x2+x3	2	2	2	1	3	2	2	0	2	2	2	0	0	1	89
x1+x2	1	1	0	0	1	1	2	2	1	2	2	0	0	0	71
x1+x2	1	1	0	0	2	1	0	2	1	2	2	0	1	0	57
x1+x2	1	1	0	0	3	2	1	0	2	1	2	0	0	1	49
x1+x2	2	2	0	1	1	1	2	2	1	2	2	0	0	0	89
x1+x2	2	2	0	1	2	1	0	2	1	2	2	0	1	0	72
x1+x2	2	2	0	1	3	2	1	0	2	1	2	0	0	1	48
x1+x3	1	0	1	0	1	0	1	0	0	1	0	0	0	0	64
x1+x3	1	0	1	0	2	0	0	0	0	2	0	0	1	0	92
x1+x3	1	0	1	0	3	0	0	1	0	0	0	0	0	1	90
x1+x3	2	0	2	1	1	0	1	0	0	1	0	0	0	0	65
x1+x3	2	0	2	1	2	0	0	0	0	2	0	0	1	0	95
x1+x3	2	0	2	1	3	0	0	1	0	0	0	0	0	1	64
