label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	2	2	0	2	2	0	0	0	88
x1	1	0	0	0	2	0	2	2	0	0	2	0	2	0	68
x1	1	0	0	0	3	0	0	0	0	0	2	0	0	1	76
x1	2	0	0	1	1	0	2	2	0	2	2	0	0	0	89
x1	2	0	0	1	2	0	2	2	0	0	2	0	2	0	69
x1	2	0	0	1	3	0	0	0	0	0	2	0	0	1	89
x2	0	1	0	0	1	0	0	2	0	0	2	0	0	0	66
x2	0	1	0	0	2	0	2	2	0	0	2	0	2	0	100
x2	0	1	0	0	3	2	0	1	2	0	0	0	0	1	108
x2	0	2	0	1	1	0	0	2	0	0	2	0	0	0	67
x2	0	2	0	1	2	0	2	2	0	0	2	0	2	0	102
x2	0	2	0	1	3	2	0	1	2	0	0	0	0	1	111
x3	0	0	1	0	1	2	0	0	2	0	0	0	0	0	99
x3	0	0	1	0	2	0	2	0	0	0	0	0	2	0	83
x3	0	0	1	0	3	2	1	1	2	1	0	0	0	1	92
x3	0	0	2	1	1	2	0	0	2	0	0	0	0	0	100
x3	0	0	2	1	2	0	2	0	0	0	0	0	2	0	83
x3	0	0	2	1	3	2	1	1	2	1	0	0	0	1	92
x1+x2+x3	1	1	1	0	1	2	2	2	2	2	2	0	0	0	121
x1+x2+x3	1	1	1	0	2	1	2	2	1	0	2	0	2	0	125
x1+x2+x3	1	1	1	0	3	1	0	0	1	0	2	0	0	1	122
x1+x2+x3	2	2	2	1	1	2	2	2	2	2	2	0	0	0	121
x1+x2+x3	2	2	2	1	2	1	2	2	1	0	2	0	2	0	121
x1+x2+x3	2	2	2	1	3	1	0	0	1	0	2	0	0	1	123
x1+x2	1	1	0	0	1	1	2	1	1	2	1	0	0	0	127
x1+x2	1	1	0	0	2	1	1	1	1	2	1	0	2	0	127
x1+x2	1	1	0	0	3	2	1	2	2	1	1	0	0	1	135
x1+x2	2	2	0	1	1	1	2	1	1	2	1	0	0	0	129
x1+x2	2	2	0	1	2	1	1	1	1	2	1	0	2	0	127
x1+x2	2	2	0	1	3	2	1	2	2	1	1	0	0	1	133
x1+x3	1	0	1	0	1	0	1	0	0	1	0	0	0	0	54
x1+x3	1	0	1	0	2	1	2	2	1	0	2	0	2	0	71
x1+x3	1	0	1	0	3	2	0	2	2	0	1	0	0	1	67
x1+x3	2	0	2	1	1	0	1	0	0	1	0	0	0	0	53
x1+x3	2	0	2	1	2	1	2	2	1	0	2	0	2	0	71
x1+x3	2	0	2	1	3	2	0	2	2	0	1	0	0	1	68
