label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	1	2	0	1	2	2	0	0	92
x1	1	0	0	0	2	0	2	1	0	1	1	0	1	0	70
x1	1	0	0	0	3	0	0	2	0	0	1	0	0	1	75
x1	2	0	0	1	1	2	1	2	0	1	2	2	0	0	92
x1	2	0	0	1	2	0	2	1	0	1	1	0	1	0	73
x1	2	0	0	1	3	0	0	2	0	0	1	0	0	1	77
x2	0	1	0	0	1	1	0	2	2	0	2	2	0	0	85
x2	0	1	0	0	2	0	1	0	0	0	0	0	1	0	71
x2	0	1	0	0	3	1	0	1	1	0	0	0	0	1	86
x2	0	2	0	1	1	1	0	2	2	0	2	2	0	0	72
x2	0	2	0	1	2	0	1	0	0	0	0	0	1	0	72
x2	0	2	0	1	3	1	0	1	1	0	0	0	0	1	15
x3	0	0	1	0	1	1	0	0	2	0	0	2	0	0	100
x3	0	0	1	0	2	0	2	0	0	1	0	0	1	0	96
x3	0	0	1	0	3	1	0	1	1	0	0	0	0	1	103
x3	0	0	2	1	1	1	0	0	2	0	0	2	0	0	101
x3	0	0	2	1	2	0	2	0	0	1	0	0	1	0	97
x3	0	0	2	1	3	1	0	1	1	0	0	0	0	1	102
x1+x2+x3	1	1	1	0	1	2	1	2	0	1	2	2	0	0	47
x1+x2+x3	1	1	1	0	2	0	1	0	0	0	0	0	1	0	33
x1+x2+x3	1	1	1	0	3	1	0	0	1	0	2	0	0	1	32
x1+x2+x3	2	2	2	1	1	2	1	2	0	1	2	2	0	0	47
x1+x2+x3	2	2	2	1	2	0	1	0	0	0	0	0	1	0	34
x1+x2+x3	2	2	2	1	3	1	0	0	1	0	2	0	0	1	32
x1+x2	1	1	0	0	1	2	0	0	0	0	0	2	0	0	65
x1+x2	1	1	0	0	2	1	0	2	1	2	2	0	1	0	58
x1+x2	1	1	0	0	3	1	2	0	1	2	2	0	0	1	58
x1+x2	2	2	0	1	1	2	0	0	0	0	0	2	0	0	39
x1+x2	2	2	0	1	2	1	0	2	1	2	2	0	1	0	55
x1+x2	2	2	0	1	3	1	2	0	1	2	2	0	0	1	53
x1+x3	1	0	1	0	1	1	1	1	2	1	1	2	0	0	120
x1+x3	1	0	1	0	2	2	0	1	2	2	1	0	1	0	121
x1+x3	1	0	1	0	3	2	2	2	2	2	1	0	0	1	119
x1+x3	2	0	2	1	1	1	1	1	2	1	1	2	0	0	121
x1+x3	2	0	2	1	2	2	0	1	2	2	1	0	1	0	117
x1+x3	2	0	2	1	3	2	2	2	2	2	1	0	0	1	118
