label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	232
x1	1	0	0	0	2	0	1	1	0	0	1	0	1	0	185
x1	1	0	0	0	3	0	2	1	0	2	0	0	0	1	255
x1	2	0	0	1	1	0	0	1	0	0	1	0	0	0	240
x1	2	0	0	1	2	0	1	1	0	0	1	0	1	0	2381
x1	2	0	0	1	3	0	2	1	0	2	0	0	0	1	230
x2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	225
x2	0	1	0	0	2	2	1	2	2	0	2	0	1	0	256
x2	0	1	0	0	3	2	0	2	2	0	1	0	0	1	82
x2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	236
x2	0	2	0	1	2	2	1	2	2	0	2	0	1	0	226
x2	0	2	0	1	3	2	0	2	2	0	1	0	0	1	268
x3	0	0	1	0	1	1	0	0	1	0	0	0	0	0	129
x3	0	0	1	0	2	0	1	0	0	0	0	0	1	0	121
x3	0	0	1	0	3	2	0	1	2	0	0	0	0	1	133
x3	0	0	2	1	1	1	0	0	1	0	0	0	0	0	201
x3	0	0	2	1	2	0	1	0	0	0	0	0	1	0	175
x3	0	0	2	1	3	2	0	1	2	0	0	0	0	1	146
x1+x2+x3	1	1	1	0	1	1	1	1	1	1	1	0	0	0	135
x1+x2+x3	1	1	1	0	2	0	1	0	0	0	0	0	1	0	194
x1+x2+x3	1	1	1	0	3	0	0	1	0	0	0	0	0	1	180
x1+x2+x3	2	2	2	1	1	1	1	1	1	1	1	0	0	0	189
x1+x2+x3	2	2	2	1	2	0	1	0	0	0	0	0	1	0	185
x1+x2+x3	2	2	2	1	3	0	0	1	0	0	0	0	0	1	168
x1+x2	1	1	0	0	1	0	0	2	0	0	2	0	0	0	273
x1+x2	1	1	0	0	2	1	0	1	1	2	1	0	1	0	279
x1+x2	1	1	0	0	3	0	0	2	0	0	1	0	0	1	268
x1+x2	2	2	0	1	1	0	0	2	0	0	2	0	0	0	35
x1+x2	2	2	0	1	2	1	0	1	1	2	1	0	1	0	242
x1+x2	2	2	0	1	3	0	0	2	0	0	1	0	0	1	36
x1+x3	1	0	1	0	1	0	1	0	0	1	0	0	0	0	201
x1+x3	1	0	1	0	2	2	1	1	2	0	1	0	1	0	184
x1+x3	1	0	1	0	3	1	1	0	1	1	2	0	0	1	298
x1+x3	2	0	2	1	1	0	1	0	0	1	0	0	0	0	193
x1+x3	2	0	2	1	2	2	1	1	2	0	1	0	1	0	224
x1+x3	2	0	2	1	3	1	1	0	1	1	2	0	0	1	294
