label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	2	2	0	2	2	0	0	0	141
x1	1	0	0	0	2	0	2	1	0	1	1	0	1	0	145
x1	1	0	0	0	3	0	2	2	0	2	1	0	0	1	152
x1	2	0	0	1	1	0	2	2	0	2	2	0	0	0	139
x1	2	0	0	1	2	0	2	1	0	1	1	0	1	0	142
x1	2	0	0	1	3	0	2	2	0	2	1	0	0	1	155
x2	0	1	0	0	1	2	0	2	2	0	2	0	0	0	98
x2	0	1	0	0	2	1	1	1	1	0	1	0	1	0	79
x2	0	1	0	0	3	2	0	0	2	0	2	0	0	1	121
x2	0	2	0	1	1	2	0	2	2	0	2	0	0	0	110
x2	0	2	0	1	2	1	1	1	1	0	1	0	1	0	107
x2	0	2	0	1	3	2	0	0	2	0	2	0	0	1	118
x3	0	0	1	0	1	1	2	0	1	2	0	0	0	0	110
x3	0	0	1	0	2	0	1	0	0	0	0	0	1	0	54
x3	0	0	1	0	3	1	0	1	1	0	0	0	0	1	108
x3	0	0	2	1	1	1	2	0	1	2	0	0	0	0	113
x3	0	0	2	1	2	0	1	0	0	0	0	0	1	0	53
x3	0	0	2	1	3	1	0	1	1	0	0	0	0	1	74
x1+x2+x3	1	1	1	0	1	0	2	1	0	2	1	0	0	0	109
x1+x2+x3	1	1	1	0	2	2	2	0	2	1	0	0	1	0	94
x1+x2+x3	1	1	1	0	3	1	2	1	1	2	0	0	0	1	176
x1+x2+x3	2	2	2	1	1	0	2	1	0	2	1	0	0	0	157
x1+x2+x3	2	2	2	1	2	2	2	0	2	1	0	0	1	0	137
x1+x2+x3	2	2	2	1	3	1	2	1	1	2	0	0	0	1	141
x1+x2	1	1	0	0	1	0	0	1	0	0	1	0	0	0	94
x1+x2	1	1	0	0	2	2	2	1	2	1	1	0	1	0	116
x1+x2	1	1	0	0	3	0	0	1	0	0	0	0	0	1	98
x1+x2	2	2	0	1	1	0	0	1	0	0	1	0	0	0	91
x1+x2	2	2	0	1	2	2	2	1	2	1	1	0	1	0	138
x1+x2	2	2	0	1	3	0	0	1	0	0	0	0	0	1	113
x1+x3	1	0	1	0	1	2	0	1	2	0	1	0	0	0	95
x1+x3	1	0	1	0	2	2	0	1	2	2	1	0	1	0	96
x1+x3	1	0	1	0	3	2	1	2	2	1	1	0	0	1	79
x1+x3	2	0	2	1	1	2	0	1	2	0	1	0	0	0	97
x1+x3	2	0	2	1	2	2	0	1	2	2	1	0	1	0	90
x1+x3	2	0	2	1	3	2	1	2	2	1	1	0	0	1	81
