label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	1	0	0	1	0	2	0	0	188
x1	1	0	0	0	2	0	1	0	0	0	0	0	1	0	186
x1	1	0	0	0	3	0	0	1	0	0	0	0	0	1	22
x1	2	0	0	1	1	2	1	0	0	1	0	2	0	0	187
x1	2	0	0	1	2	0	1	0	0	0	0	0	1	0	21
x1	2	0	0	1	3	0	0	1	0	0	0	0	0	1	52
x2	0	1	0	0	1	2	0	0	0	0	0	2	0	0	62
x2	0	1	0	0	2	0	1	0	0	0	0	0	1	0	72
x2	0	1	0	0	3	1	0	1	1	0	0	0	0	1	52
x2	0	2	0	1	1	2	0	0	0	0	0	2	0	0	63
x2	0	2	0	1	2	0	1	0	0	0	0	0	1	0	77
x2	0	2	0	1	3	1	0	1	1	0	0	0	0	1	52
x3	0	0	1	0	1	0	1	0	1	1	0	2	0	0	62
x3	0	0	1	0	2	1	0	0	1	2	0	0	1	0	73
x3	0	0	1	0	3	1	2	1	1	2	0	0	0	1	72
x3	0	0	2	1	1	0	1	0	1	1	0	2	0	0	65
x3	0	0	2	1	2	1	0	0	1	2	0	0	1	0	72
x3	0	0	2	1	3	1	2	1	1	2	0	0	0	1	72
x1+x2+x3	1	1	1	0	1	1	1	0	2	1	0	2	0	0	66
x1+x2+x3	1	1	1	0	2	1	1	2	1	0	2	0	1	0	60
x1+x2+x3	1	1	1	0	3	2	0	2	2	0	1	0	0	1	63
x1+x2+x3	2	2	2	1	1	1	1	0	2	1	0	2	0	0	71
x1+x2+x3	2	2	2	1	2	1	1	2	1	0	2	0	1	0	58
x1+x2+x3	2	2	2	1	3	2	0	2	2	0	1	0	0	1	63
x1+x2	1	1	0	0	1	0	2	1	1	2	1	2	0	0	58
x1+x2	1	1	0	0	2	2	2	0	2	1	0	0	1	0	57
x1+x2	1	1	0	0	3	1	2	1	1	2	0	0	0	1	90
x1+x2	2	2	0	1	1	0	2	1	1	2	1	2	0	0	56
x1+x2	2	2	0	1	2	2	2	0	2	1	0	0	1	0	73
x1+x2	2	2	0	1	3	1	2	1	1	2	0	0	0	1	53
x1+x3	1	0	1	0	1	2	0	0	0	0	0	2	0	0	167
x1+x3	1	0	1	0	2	1	0	2	1	2	2	0	1	0	178
x1+x3	1	0	1	0	3	0	2	1	0	2	0	0	0	1	178
x1+x3	2	0	2	1	1	2	0	0	0	0	0	2	0	0	171
x1+x3	2	0	2	1	2	1	0	2	1	2	2	0	1	0	183
x1+x3	2	0	2	1	3	0	2	1	0	2	0	0	0	1	180
