label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	1	2	0	1	2	0	0	0	104
x1	1	0	0	0	2	0	0	1	0	1	1	0	2	0	106
x1	1	0	0	0	3	0	0	2	0	0	1	0	0	1	105
x1	2	0	0	1	1	0	1	2	0	1	2	0	0	0	104
x1	2	0	0	1	2	0	0	1	0	1	1	0	2	0	108
x1	2	0	0	1	3	0	0	2	0	0	1	0	0	1	106
x2	0	1	0	0	1	2	0	1	2	0	1	0	0	0	55
x2	0	1	0	0	2	1	2	1	1	0	1	0	2	0	58
x2	0	1	0	0	3	2	0	1	2	0	0	0	0	1	51
x2	0	2	0	1	1	2	0	1	2	0	1	0	0	0	54
x2	0	2	0	1	2	1	2	1	1	0	1	0	2	0	58
x2	0	2	0	1	3	2	0	1	2	0	0	0	0	1	51
x3	0	0	1	0	1	2	1	0	2	1	0	0	0	0	78
x3	0	0	1	0	2	1	1	0	1	2	0	0	2	0	77
x3	0	0	1	0	3	0	1	1	0	1	0	0	0	1	70
x3	0	0	2	1	1	2	1	0	2	1	0	0	0	0	78
x3	0	0	2	1	2	1	1	0	1	2	0	0	2	0	78
x3	0	0	2	1	3	0	1	1	0	1	0	0	0	1	71
x1+x2+x3	1	1	1	0	1	0	1	2	0	1	2	0	0	0	151
x1+x2+x3	1	1	1	0	2	0	0	2	0	1	2	0	2	0	139
x1+x2+x3	1	1	1	0	3	0	0	1	0	0	0	0	0	1	150
x1+x2+x3	2	2	2	1	1	0	1	2	0	1	2	0	0	0	146
x1+x2+x3	2	2	2	1	2	0	0	2	0	1	2	0	2	0	149
x1+x2+x3	2	2	2	1	3	0	0	1	0	0	0	0	0	1	18
x1+x2	1	1	0	0	1	1	2	2	1	2	2	0	0	0	146
x1+x2	1	1	0	0	2	1	1	1	1	2	1	0	2	0	140
x1+x2	1	1	0	0	3	2	1	1	2	1	0	0	0	1	150
x1+x2	2	2	0	1	1	1	2	2	1	2	2	0	0	0	149
x1+x2	2	2	0	1	2	1	1	1	1	2	1	0	2	0	138
x1+x2	2	2	0	1	3	2	1	1	2	1	0	0	0	1	145
x1+x3	1	0	1	0	1	0	1	0	0	1	0	0	0	0	118
x1+x3	1	0	1	0	2	0	0	0	0	1	0	0	2	0	119
x1+x3	1	0	1	0	3	1	0	0	1	0	2	0	0	1	126
x1+x3	2	0	2	1	1	0	1	0	0	1	0	0	0	0	116
x1+x3	2	0	2	1	2	0	0	0	0	1	0	0	2	0	118
x1+x3	2	0	2	1	3	1	0	0	1	0	2	0	0	1	127
