label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	1	1	0	1	1	0	0	0	136
x1	1	0	0	0	2	0	2	2	0	0	2	0	2	0	138
x1	1	0	0	0	3	0	2	1	0	2	0	0	0	1	163
x1	2	0	0	1	1	0	1	1	0	1	1	0	0	0	160
x1	2	0	0	1	2	0	2	2	0	0	2	0	2	0	143
x1	2	0	0	1	3	0	2	1	0	2	0	0	0	1	149
x2	0	1	0	0	1	1	0	1	1	0	1	0	0	0	86
x2	0	1	0	0	2	1	2	0	1	0	0	0	2	0	88
x2	0	1	0	0	3	1	0	1	1	0	0	0	0	1	100
x2	0	2	0	1	1	1	0	1	1	0	1	0	0	0	97
x2	0	2	0	1	2	1	2	0	1	0	0	0	2	0	93
x2	0	2	0	1	3	1	0	1	1	0	0	0	0	1	106
x3	0	0	1	0	1	2	0	0	2	0	0	0	0	0	148
x3	0	0	1	0	2	1	0	0	1	1	0	0	2	0	161
x3	0	0	1	0	3	0	1	1	0	1	0	0	0	1	100
x3	0	0	2	1	1	2	0	0	2	0	0	0	0	0	141
x3	0	0	2	1	2	1	0	0	1	1	0	0	2	0	121
x3	0	0	2	1	3	0	1	1	0	1	0	0	0	1	134
x1+x2+x3	1	1	1	0	1	2	0	1	2	0	1	0	0	0	117
x1+x2+x3	1	1	1	0	2	1	0	1	1	1	1	0	2	0	119
x1+x2+x3	1	1	1	0	3	1	1	2	1	1	1	0	0	1	155
x1+x2+x3	2	2	2	1	1	2	0	1	2	0	1	0	0	0	126
x1+x2+x3	2	2	2	1	2	1	0	1	1	1	1	0	2	0	113
x1+x2+x3	2	2	2	1	3	1	1	2	1	1	1	0	0	1	142
x1+x2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	181
x1+x2	1	1	0	0	2	2	0	2	2	1	2	0	2	0	235
x1+x2	1	1	0	0	3	2	1	2	2	1	1	0	0	1	202
x1+x2	2	2	0	1	1	0	0	0	0	0	0	0	0	0	189
x1+x2	2	2	0	1	2	2	0	2	2	1	2	0	2	0	209
x1+x2	2	2	0	1	3	2	1	2	2	1	1	0	0	1	209
x1+x3	1	0	1	0	1	1	2	2	1	2	2	0	0	0	78
x1+x3	1	0	1	0	2	2	2	1	2	0	1	0	2	0	274
x1+x3	1	0	1	0	3	2	0	2	2	0	1	0	0	1	279
x1+x3	2	0	2	1	1	1	2	2	1	2	2	0	0	0	265
x1+x3	2	0	2	1	2	2	2	1	2	0	1	0	2	0	96
x1+x3	2	0	2	1	3	2	0	2	2	0	1	0	0	1	279
