label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	116
x1	1	0	0	0	2	0	0	0	0	1	0	0	2	0	103
x1	1	0	0	0	3	0	1	0	0	1	1	0	0	2	131
x1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	129
x1	2	0	0	1	2	0	0	0	0	1	0	0	2	0	110
x1	2	0	0	1	3	0	1	0	0	1	1	0	0	2	126
x2	0	1	0	0	1	2	0	0	2	0	0	0	0	0	134
x2	0	1	0	0	2	1	2	0	1	0	0	0	2	0	150
x2	0	1	0	0	3	0	0	1	0	0	2	0	0	2	109
x2	0	2	0	1	1	2	0	0	2	0	0	0	0	0	133
x2	0	2	0	1	2	1	2	0	1	0	0	0	2	0	155
x2	0	2	0	1	3	0	0	1	0	0	2	0	0	2	119
x3	0	0	1	0	1	0	2	0	0	2	0	0	0	0	98
x3	0	0	1	0	2	1	2	0	1	0	0	0	2	0	117
x3	0	0	1	0	3	1	0	2	1	0	0	0	0	2	120
x3	0	0	2	1	1	0	2	0	0	2	0	0	0	0	82
x3	0	0	2	1	2	1	2	0	1	0	0	0	2	0	108
x3	0	0	2	1	3	1	0	2	1	0	0	0	0	2	120
x1+x2+x3	1	1	1	0	1	1	1	1	1	1	1	0	0	0	211
x1+x2+x3	1	1	1	0	2	0	2	0	0	0	0	0	2	0	172
x1+x2+x3	1	1	1	0	3	0	0	2	0	0	0	0	0	2	93
x1+x2+x3	2	2	2	1	1	1	1	1	1	1	1	0	0	0	145
x1+x2+x3	2	2	2	1	2	0	2	0	0	0	0	0	2	0	145
x1+x2+x3	2	2	2	1	3	0	0	2	0	0	0	0	0	2	160
x1+x2	1	1	0	0	1	2	1	0	2	1	0	0	0	0	115
x1+x2	1	1	0	0	2	1	1	0	1	2	0	0	2	0	139
x1+x2	1	1	0	0	3	2	1	1	2	1	2	0	0	2	108
x1+x2	2	2	0	1	1	2	1	0	2	1	0	0	0	0	91
x1+x2	2	2	0	1	2	1	1	0	1	2	0	0	2	0	121
x1+x2	2	2	0	1	3	2	1	1	2	1	2	0	0	2	114
x1+x3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	112
x1+x3	1	0	1	0	2	1	1	2	1	2	2	0	2	0	126
x1+x3	1	0	1	0	3	1	1	1	1	1	2	0	0	2	144
x1+x3	2	0	2	1	1	0	0	0	0	0	0	0	0	0	108
x1+x3	2	0	2	1	2	1	1	2	1	2	2	0	2	0	119
x1+x3	2	0	2	1	3	1	1	1	1	1	2	0	0	2	119
