label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	0	2	0	0	2	2	0	0	318
x1	1	0	0	0	2	0	2	2	0	0	2	0	2	0	305
x1	1	0	0	0	3	0	1	1	0	1	2	0	0	2	290
x1	2	0	0	1	1	2	0	2	0	0	2	2	0	0	334
x1	2	0	0	1	2	0	2	2	0	0	2	0	2	0	332
x1	2	0	0	1	3	0	1	1	0	1	2	0	0	2	343
x2	0	1	0	0	1	2	0	0	0	0	0	2	0	0	104
x2	0	1	0	0	2	2	2	2	2	0	2	0	2	0	113
x2	0	1	0	0	3	2	0	0	2	0	1	0	0	2	134
x2	0	2	0	1	1	2	0	0	0	0	0	2	0	0	98
x2	0	2	0	1	2	2	2	2	2	0	2	0	2	0	124
x2	0	2	0	1	3	2	0	0	2	0	1	0	0	2	115
x3	0	0	1	0	1	2	0	0	0	0	0	2	0	0	91
x3	0	0	1	0	2	1	2	0	1	0	0	0	2	0	107
x3	0	0	1	0	3	2	2	2	2	2	0	0	0	2	140
x3	0	0	2	1	1	2	0	0	0	0	0	2	0	0	105
x3	0	0	2	1	2	1	2	0	1	0	0	0	2	0	122
x3	0	0	2	1	3	2	2	2	2	2	0	0	0	2	114
x1+x2+x3	1	1	1	0	1	0	0	2	1	0	2	2	0	0	161
x1+x2+x3	1	1	1	0	2	0	0	2	0	1	2	0	2	0	257
x1+x2+x3	1	1	1	0	3	0	1	1	0	1	2	0	0	2	183
x1+x2+x3	2	2	2	1	1	0	0	2	1	0	2	2	0	0	164
x1+x2+x3	2	2	2	1	2	0	0	2	0	1	2	0	2	0	263
x1+x2+x3	2	2	2	1	3	0	1	1	0	1	2	0	0	2	171
x1+x2	1	1	0	0	1	1	1	1	2	1	1	2	0	0	227
x1+x2	1	1	0	0	2	0	2	2	0	0	2	0	2	0	203
x1+x2	1	1	0	0	3	1	2	0	1	2	1	0	0	2	224
x1+x2	2	2	0	1	1	1	1	1	2	1	1	2	0	0	212
x1+x2	2	2	0	1	2	0	2	2	0	0	2	0	2	0	254
x1+x2	2	2	0	1	3	1	2	0	1	2	1	0	0	2	243
x1+x3	1	0	1	0	1	2	2	0	0	2	0	2	0	0	194
x1+x3	1	0	1	0	2	2	2	1	2	0	1	0	2	0	203
x1+x3	1	0	1	0	3	1	0	1	1	0	2	0	0	2	205
x1+x3	2	0	2	1	1	2	2	0	0	2	0	2	0	0	36
x1+x3	2	0	2	1	2	2	2	1	2	0	1	0	2	0	182
x1+x3	2	0	2	1	3	1	0	1	1	0	2	0	0	2	151
