label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	2	0	0	2	0	2	0	0	134
x1	1	0	0	0	2	0	0	0	0	2	0	0	1	0	138
x1	1	0	0	0	3	0	0	1	0	0	0	0	0	1	141
x1	2	0	0	1	1	2	2	0	0	2	0	2	0	0	137
x1	2	0	0	1	2	0	0	0	0	2	0	0	1	0	136
x1	2	0	0	1	3	0	0	1	0	0	0	0	0	1	139
x2	0	1	0	0	1	1	0	1	2	0	1	2	0	0	54
x2	0	1	0	0	2	1	1	1	1	0	1	0	1	0	62
x2	0	1	0	0	3	0	0	1	0	0	0	0	0	1	46
x2	0	2	0	1	1	1	0	1	2	0	1	2	0	0	53
x2	0	2	0	1	2	1	1	1	1	0	1	0	1	0	63
x2	0	2	0	1	3	0	0	1	0	0	0	0	0	1	45
x3	0	0	1	0	1	1	2	0	2	2	0	2	0	0	60
x3	0	0	1	0	2	2	2	0	2	1	0	0	1	0	62
x3	0	0	1	0	3	2	1	1	2	1	0	0	0	1	62
x3	0	0	2	1	1	1	2	0	2	2	0	2	0	0	70
x3	0	0	2	1	2	2	2	0	2	1	0	0	1	0	61
x3	0	0	2	1	3	2	1	1	2	1	0	0	0	1	60
x1+x2+x3	1	1	1	0	1	0	1	1	1	1	1	2	0	0	60
x1+x2+x3	1	1	1	0	2	0	1	0	0	0	0	0	1	0	60
x1+x2+x3	1	1	1	0	3	1	2	1	1	2	0	0	0	1	75
x1+x2+x3	2	2	2	1	1	0	1	1	1	1	1	2	0	0	76
x1+x2+x3	2	2	2	1	2	0	1	0	0	0	0	0	1	0	60
x1+x2+x3	2	2	2	1	3	1	2	1	1	2	0	0	0	1	76
x1+x2	1	1	0	0	1	1	1	1	2	1	1	2	0	0	80
x1+x2	1	1	0	0	2	1	0	1	1	2	1	0	1	0	78
x1+x2	1	1	0	0	3	0	0	0	0	0	2	0	0	1	78
x1+x2	2	2	0	1	1	1	1	1	2	1	1	2	0	0	77
x1+x2	2	2	0	1	2	1	0	1	1	2	1	0	1	0	74
x1+x2	2	2	0	1	3	0	0	0	0	0	2	0	0	1	78
x1+x3	1	0	1	0	1	0	0	2	1	0	2	2	0	0	96
x1+x3	1	0	1	0	2	2	2	1	2	1	1	0	1	0	98
x1+x3	1	0	1	0	3	1	0	0	1	0	2	0	0	1	95
x1+x3	2	0	2	1	1	0	0	2	1	0	2	2	0	0	129
x1+x3	2	0	2	1	2	2	2	1	2	1	1	0	1	0	97
x1+x3	2	0	2	1	3	1	0	0	1	0	2	0	0	1	93
