label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	2	1	0	2	1	0	0	0	87
x1	1	0	0	0	2	0	2	2	0	0	2	0	2	0	91
x1	1	0	0	0	3	0	2	2	0	2	1	0	0	1	102
x1	2	0	0	1	1	0	2	1	0	2	1	0	0	0	89
x1	2	0	0	1	2	0	2	2	0	0	2	0	2	0	81
x1	2	0	0	1	3	0	2	2	0	2	1	0	0	1	99
x2	0	1	0	0	1	2	0	1	2	0	1	0	0	0	150
x2	0	1	0	0	2	1	2	1	1	0	1	0	2	0	146
x2	0	1	0	0	3	0	0	2	0	0	1	0	0	1	128
x2	0	2	0	1	1	2	0	1	2	0	1	0	0	0	127
x2	0	2	0	1	2	1	2	1	1	0	1	0	2	0	139
x2	0	2	0	1	3	0	0	2	0	0	1	0	0	1	129
x3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	56
x3	0	0	1	0	2	2	1	0	2	2	0	0	2	0	81
x3	0	0	1	0	3	0	2	1	0	2	0	0	0	1	79
x3	0	0	2	1	1	0	0	0	0	0	0	0	0	0	57
x3	0	0	2	1	2	2	1	0	2	2	0	0	2	0	61
x3	0	0	2	1	3	0	2	1	0	2	0	0	0	1	68
x1+x2+x3	1	1	1	0	1	0	1	2	0	1	2	0	0	0	92
x1+x2+x3	1	1	1	0	2	0	0	2	0	1	2	0	2	0	83
x1+x2+x3	1	1	1	0	3	1	2	1	1	2	0	0	0	1	100
x1+x2+x3	2	2	2	1	1	0	1	2	0	1	2	0	0	0	85
x1+x2+x3	2	2	2	1	2	0	0	2	0	1	2	0	2	0	85
x1+x2+x3	2	2	2	1	3	1	2	1	1	2	0	0	0	1	103
x1+x2	1	1	0	0	1	0	0	2	0	0	2	0	0	0	54
x1+x2	1	1	0	0	2	2	0	2	2	1	2	0	2	0	171
x1+x2	1	1	0	0	3	1	2	2	1	2	1	0	0	1	77
x1+x2	2	2	0	1	1	0	0	2	0	0	2	0	0	0	180
x1+x2	2	2	0	1	2	2	0	2	2	1	2	0	2	0	169
x1+x2	2	2	0	1	3	1	2	2	1	2	1	0	0	1	124
x1+x3	1	0	1	0	1	2	1	1	2	1	1	0	0	0	28
x1+x3	1	0	1	0	2	0	0	0	0	1	0	0	2	0	125
x1+x3	1	0	1	0	3	1	1	0	1	1	2	0	0	1	22
x1+x3	2	0	2	1	1	2	1	1	2	1	1	0	0	0	118
x1+x3	2	0	2	1	2	0	0	0	0	1	0	0	2	0	43
x1+x3	2	0	2	1	3	1	1	0	1	1	2	0	0	1	44
