label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	2	0	0	2	0	2	0	0	83
x1	1	0	0	0	2	0	1	2	0	2	2	0	2	0	68
x1	1	0	0	0	3	0	0	1	0	0	2	0	0	2	83
x1	2	0	0	1	1	2	2	0	0	2	0	2	0	0	81
x1	2	0	0	1	2	0	1	2	0	2	2	0	2	0	69
x1	2	0	0	1	3	0	0	1	0	0	2	0	0	2	82
x2	0	1	0	0	1	1	0	2	2	0	2	2	0	0	108
x2	0	1	0	0	2	1	2	0	1	0	0	0	2	0	120
x2	0	1	0	0	3	0	0	1	0	0	2	0	0	2	111
x2	0	2	0	1	1	1	0	2	2	0	2	2	0	0	108
x2	0	2	0	1	2	1	2	0	1	0	0	0	2	0	119
x2	0	2	0	1	3	0	0	1	0	0	2	0	0	2	113
x3	0	0	1	0	1	2	0	0	0	0	0	2	0	0	49
x3	0	0	1	0	2	2	1	0	2	2	0	0	2	0	57
x3	0	0	1	0	3	1	0	2	1	0	0	0	0	2	56
x3	0	0	2	1	1	2	0	0	0	0	0	2	0	0	49
x3	0	0	2	1	2	2	1	0	2	2	0	0	2	0	62
x3	0	0	2	1	3	1	0	2	1	0	0	0	0	2	66
x1+x2+x3	1	1	1	0	1	1	2	2	2	2	2	2	0	0	70
x1+x2+x3	1	1	1	0	2	0	0	2	0	1	2	0	2	0	66
x1+x2+x3	1	1	1	0	3	0	1	1	0	1	2	0	0	2	67
x1+x2+x3	2	2	2	1	1	1	2	2	2	2	2	2	0	0	70
x1+x2+x3	2	2	2	1	2	0	0	2	0	1	2	0	2	0	65
x1+x2+x3	2	2	2	1	3	0	1	1	0	1	2	0	0	2	66
x1+x2	1	1	0	0	1	1	1	1	2	1	1	2	0	0	60
x1+x2	1	1	0	0	2	0	2	2	0	0	2	0	2	0	72
x1+x2	1	1	0	0	3	0	0	0	0	0	1	0	0	2	62
x1+x2	2	2	0	1	1	1	1	1	2	1	1	2	0	0	65
x1+x2	2	2	0	1	2	0	2	2	0	0	2	0	2	0	64
x1+x2	2	2	0	1	3	0	0	0	0	0	1	0	0	2	63
x1+x3	1	0	1	0	1	1	2	1	2	2	1	2	0	0	94
x1+x3	1	0	1	0	2	0	2	0	0	0	0	0	2	0	116
x1+x3	1	0	1	0	3	0	2	2	0	2	0	0	0	2	130
x1+x3	2	0	2	1	1	1	2	1	2	2	1	2	0	0	124
x1+x3	2	0	2	1	2	0	2	0	0	0	0	0	2	0	117
x1+x3	2	0	2	1	3	0	2	2	0	2	0	0	0	2	131
