label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	1	1	0	0	1	0	1	0	0	359
x1	1	0	0	0	2	0	1	1	0	2	1	0	2	0	339
x1	1	0	0	0	3	0	1	0	0	1	2	0	0	1	338
x1	2	0	0	1	1	1	1	0	0	1	0	1	0	0	348
x1	2	0	0	1	2	0	1	1	0	2	1	0	2	0	325
x1	2	0	0	1	3	0	1	0	0	1	2	0	0	1	355
x2	0	1	0	0	1	1	0	0	0	0	0	1	0	0	257
x2	0	1	0	0	2	2	2	1	2	0	1	0	2	0	264
x2	0	1	0	0	3	1	0	1	1	0	0	0	0	1	259
x2	0	2	0	1	1	1	0	0	0	0	0	1	0	0	232
x2	0	2	0	1	2	2	2	1	2	0	1	0	2	0	281
x2	0	2	0	1	3	1	0	1	1	0	0	0	0	1	257
x3	0	0	1	0	1	1	1	0	0	1	0	1	0	0	122
x3	0	0	1	0	2	0	2	0	0	0	0	0	2	0	119
x3	0	0	1	0	3	2	1	1	2	1	0	0	0	1	232
x3	0	0	2	1	1	1	1	0	0	1	0	1	0	0	238
x3	0	0	2	1	2	0	2	0	0	0	0	0	2	0	94
x3	0	0	2	1	3	2	1	1	2	1	0	0	0	1	114
x1+x2+x3	1	1	1	0	1	0	0	1	2	0	1	1	0	0	385
x1+x2+x3	1	1	1	0	2	1	0	1	1	1	1	0	2	0	423
x1+x2+x3	1	1	1	0	3	0	2	2	0	2	1	0	0	1	429
x1+x2+x3	2	2	2	1	1	0	0	1	2	0	1	1	0	0	393
x1+x2+x3	2	2	2	1	2	1	0	1	1	1	1	0	2	0	416
x1+x2+x3	2	2	2	1	3	0	2	2	0	2	1	0	0	1	398
x1+x2	1	1	0	0	1	1	0	0	0	0	0	1	0	0	7
x1+x2	1	1	0	0	2	1	1	0	1	2	0	0	2	0	227
x1+x2	1	1	0	0	3	0	0	1	0	0	0	0	0	1	30
x1+x2	2	2	0	1	1	1	0	0	0	0	0	1	0	0	6
x1+x2	2	2	0	1	2	1	1	0	1	2	0	0	2	0	243
x1+x2	2	2	0	1	3	0	0	1	0	0	0	0	0	1	34
x1+x3	1	0	1	0	1	2	1	2	1	1	2	1	0	0	172
x1+x3	1	0	1	0	2	2	1	1	2	2	1	0	2	0	170
x1+x3	1	0	1	0	3	2	1	2	2	1	1	0	0	1	198
x1+x3	2	0	2	1	1	2	1	2	1	1	2	1	0	0	182
x1+x3	2	0	2	1	2	2	1	1	2	2	1	0	2	0	194
x1+x3	2	0	2	1	3	2	1	2	2	1	1	0	0	1	195
