label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	2	0	0	2	0	2	0	0	144
x1	1	0	0	0	2	0	2	1	0	1	1	0	1	0	72
x1	1	0	0	0	3	0	1	0	0	1	2	0	0	1	143
x1	2	0	0	1	1	2	2	0	0	2	0	2	0	0	92
x1	2	0	0	1	2	0	2	1	0	1	1	0	1	0	142
x1	2	0	0	1	3	0	1	0	0	1	2	0	0	1	82
x2	0	1	0	0	1	1	0	1	2	0	1	2	0	0	106
x2	0	1	0	0	2	1	1	2	1	0	2	0	1	0	109
x2	0	1	0	0	3	2	0	0	2	0	2	0	0	1	91
x2	0	2	0	1	1	1	0	1	2	0	1	2	0	0	93
x2	0	2	0	1	2	1	1	2	1	0	2	0	1	0	106
x2	0	2	0	1	3	2	0	0	2	0	2	0	0	1	92
x3	0	0	1	0	1	0	1	0	1	1	0	2	0	0	105
x3	0	0	1	0	2	2	0	0	2	2	0	0	1	0	112
x3	0	0	1	0	3	1	2	1	1	2	0	0	0	1	102
x3	0	0	2	1	1	0	1	0	1	1	0	2	0	0	102
x3	0	0	2	1	2	2	0	0	2	2	0	0	1	0	113
x3	0	0	2	1	3	1	2	1	1	2	0	0	0	1	105
x1+x2+x3	1	1	1	0	1	2	2	1	0	2	1	2	0	0	108
x1+x2+x3	1	1	1	0	2	1	0	0	1	2	0	0	1	0	121
x1+x2+x3	1	1	1	0	3	0	0	1	0	0	0	0	0	1	103
x1+x2+x3	2	2	2	1	1	2	2	1	0	2	1	2	0	0	109
x1+x2+x3	2	2	2	1	2	1	0	0	1	2	0	0	1	0	121
x1+x2+x3	2	2	2	1	3	0	0	1	0	0	0	0	0	1	102
x1+x2	1	1	0	0	1	1	1	2	2	1	2	2	0	0	115
x1+x2	1	1	0	0	2	2	2	2	2	1	2	0	1	0	115
x1+x2	1	1	0	0	3	1	2	0	1	2	2	0	0	1	117
x1+x2	2	2	0	1	1	1	1	2	2	1	2	2	0	0	116
x1+x2	2	2	0	1	2	2	2	2	2	1	2	0	1	0	98
x1+x2	2	2	0	1	3	1	2	0	1	2	2	0	0	1	118
x1+x3	1	0	1	0	1	2	1	0	0	1	0	2	0	0	184
x1+x3	1	0	1	0	2	1	2	2	1	1	2	0	1	0	148
x1+x3	1	0	1	0	3	1	2	0	1	2	2	0	0	1	110
x1+x3	2	0	2	1	1	2	1	0	0	1	0	2	0	0	177
x1+x3	2	0	2	1	2	1	2	2	1	1	2	0	1	0	170
x1+x3	2	0	2	1	3	1	2	0	1	2	2	0	0	1	108
