label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	0	2	0	0	2	0	0	0	346
x1	1	0	0	0	2	0	0	1	0	2	1	0	1	0	357
x1	1	0	0	0	3	0	0	0	0	0	2	0	0	1	379
x1	2	0	0	1	1	0	0	2	0	0	2	0	0	0	378
x1	2	0	0	1	2	0	0	1	0	2	1	0	1	0	190
x1	2	0	0	1	3	0	0	0	0	0	2	0	0	1	206
x2	0	1	0	0	1	1	0	2	1	0	2	0	0	0	230
x2	0	1	0	0	2	0	1	0	0	0	0	0	1	0	217
x2	0	1	0	0	3	1	0	1	1	0	0	0	0	1	226
x2	0	2	0	1	1	1	0	2	1	0	2	0	0	0	226
x2	0	2	0	1	2	0	1	0	0	0	0	0	1	0	203
x2	0	2	0	1	3	1	0	1	1	0	0	0	0	1	234
x3	0	0	1	0	1	1	1	0	1	1	0	0	0	0	123
x3	0	0	1	0	2	1	2	0	1	1	0	0	1	0	129
x3	0	0	1	0	3	0	1	1	0	1	0	0	0	1	164
x3	0	0	2	1	1	1	1	0	1	1	0	0	0	0	140
x3	0	0	2	1	2	1	2	0	1	1	0	0	1	0	152
x3	0	0	2	1	3	0	1	1	0	1	0	0	0	1	171
x1+x2+x3	1	1	1	0	1	0	2	1	0	2	1	0	0	0	251
x1+x2+x3	1	1	1	0	2	0	0	1	0	2	1	0	1	0	215
x1+x2+x3	1	1	1	0	3	2	1	1	2	1	0	0	0	1	211
x1+x2+x3	2	2	2	1	1	0	2	1	0	2	1	0	0	0	243
x1+x2+x3	2	2	2	1	2	0	0	1	0	2	1	0	1	0	166
x1+x2+x3	2	2	2	1	3	2	1	1	2	1	0	0	0	1	241
x1+x2	1	1	0	0	1	1	2	0	1	2	0	0	0	0	183
x1+x2	1	1	0	0	2	0	1	1	0	0	1	0	1	0	175
x1+x2	1	1	0	0	3	1	2	1	1	2	0	0	0	1	160
x1+x2	2	2	0	1	1	1	2	0	1	2	0	0	0	0	159
x1+x2	2	2	0	1	2	0	1	1	0	0	1	0	1	0	26
x1+x2	2	2	0	1	3	1	2	1	1	2	0	0	0	1	150
x1+x3	1	0	1	0	1	2	2	1	2	2	1	0	0	0	133
x1+x3	1	0	1	0	2	0	2	0	0	1	0	0	1	0	74
x1+x3	1	0	1	0	3	0	0	1	0	0	0	0	0	1	105
x1+x3	2	0	2	1	1	2	2	1	2	2	1	0	0	0	35
x1+x3	2	0	2	1	2	0	2	0	0	1	0	0	1	0	64
x1+x3	2	0	2	1	3	0	0	1	0	0	0	0	0	1	114
