label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	2	1	0	2	1	2	0	0	187
x1	1	0	0	0	2	0	2	1	0	1	1	0	1	0	189
x1	1	0	0	0	3	0	2	1	0	2	0	0	0	1	162
x1	2	0	0	1	1	2	2	1	0	2	1	2	0	0	184
x1	2	0	0	1	2	0	2	1	0	1	1	0	1	0	2395
x1	2	0	0	1	3	0	2	1	0	2	0	0	0	1	192
x2	0	1	0	0	1	2	0	1	0	0	1	2	0	0	101
x2	0	1	0	0	2	1	1	0	1	0	0	0	1	0	93
x2	0	1	0	0	3	0	0	1	0	0	0	0	0	1	111
x2	0	2	0	1	1	2	0	1	0	0	1	2	0	0	129
x2	0	2	0	1	2	1	1	0	1	0	0	0	1	0	93
x2	0	2	0	1	3	0	0	1	0	0	0	0	0	1	113
x3	0	0	1	0	1	1	2	0	2	2	0	2	0	0	91
x3	0	0	1	0	2	1	2	0	1	1	0	0	1	0	92
x3	0	0	1	0	3	0	2	1	0	2	0	0	0	1	102
x3	0	0	2	1	1	1	2	0	2	2	0	2	0	0	92
x3	0	0	2	1	2	1	2	0	1	1	0	0	1	0	95
x3	0	0	2	1	3	0	2	1	0	2	0	0	0	1	105
x1+x2+x3	1	1	1	0	1	2	2	1	0	2	1	2	0	0	128
x1+x2+x3	1	1	1	0	2	1	2	1	1	1	1	0	1	0	130
x1+x2+x3	1	1	1	0	3	0	2	2	0	2	1	0	0	1	118
x1+x2+x3	2	2	2	1	1	2	2	1	0	2	1	2	0	0	119
x1+x2+x3	2	2	2	1	2	1	2	1	1	1	1	0	1	0	121
x1+x2+x3	2	2	2	1	3	0	2	2	0	2	1	0	0	1	118
x1+x2	1	1	0	0	1	2	0	1	0	0	1	2	0	0	77
x1+x2	1	1	0	0	2	2	2	1	2	1	1	0	1	0	74
x1+x2	1	1	0	0	3	1	2	0	1	2	2	0	0	1	78
x1+x2	2	2	0	1	1	2	0	1	0	0	1	2	0	0	91
x1+x2	2	2	0	1	2	2	2	1	2	1	1	0	1	0	74
x1+x2	2	2	0	1	3	1	2	0	1	2	2	0	0	1	97
x1+x3	1	0	1	0	1	2	2	0	0	2	0	2	0	0	226
x1+x3	1	0	1	0	2	0	2	0	0	1	0	0	1	0	203
x1+x3	1	0	1	0	3	2	0	2	2	0	1	0	0	1	216
x1+x3	2	0	2	1	1	2	2	0	0	2	0	2	0	0	202
x1+x3	2	0	2	1	2	0	2	0	0	1	0	0	1	0	202
x1+x3	2	0	2	1	3	2	0	2	2	0	1	0	0	1	195
