label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	1	0	0	1	0	2	0	0	56
x1	1	0	0	0	2	0	2	2	0	0	2	0	2	0	60
x1	1	0	0	0	3	0	1	0	0	1	1	0	0	2	58
x1	2	0	0	1	1	2	1	0	0	1	0	2	0	0	58
x1	2	0	0	1	2	0	2	2	0	0	2	0	2	0	59
x1	2	0	0	1	3	0	1	0	0	1	1	0	0	2	50
x2	0	1	0	0	1	0	0	2	1	0	2	2	0	0	62
x2	0	1	0	0	2	2	2	0	2	0	0	0	2	0	71
x2	0	1	0	0	3	1	0	0	1	0	1	0	0	2	62
x2	0	2	0	1	1	0	0	2	1	0	2	2	0	0	62
x2	0	2	0	1	2	2	2	0	2	0	0	0	2	0	72
x2	0	2	0	1	3	1	0	0	1	0	1	0	0	2	61
x3	0	0	1	0	1	2	0	0	0	0	0	2	0	0	86
x3	0	0	1	0	2	2	2	0	2	0	0	0	2	0	72
x3	0	0	1	0	3	1	2	2	1	2	0	0	0	2	93
x3	0	0	2	1	1	2	0	0	0	0	0	2	0	0	88
x3	0	0	2	1	2	2	2	0	2	0	0	0	2	0	71
x3	0	0	2	1	3	1	2	2	1	2	0	0	0	2	96
x1+x2+x3	1	1	1	0	1	1	2	2	2	2	2	2	0	0	82
x1+x2+x3	1	1	1	0	2	2	1	2	2	2	2	0	2	0	80
x1+x2+x3	1	1	1	0	3	2	1	2	2	1	0	0	0	2	99
x1+x2+x3	2	2	2	1	1	1	2	2	2	2	2	2	0	0	102
x1+x2+x3	2	2	2	1	2	2	1	2	2	2	2	0	2	0	102
x1+x2+x3	2	2	2	1	3	2	1	2	2	1	0	0	0	2	79
x1+x2	1	1	0	0	1	1	1	1	2	1	1	2	0	0	169
x1+x2	1	1	0	0	2	0	2	0	0	0	0	0	2	0	114
x1+x2	1	1	0	0	3	0	0	0	0	0	1	0	0	2	165
x1+x2	2	2	0	1	1	1	1	1	2	1	1	2	0	0	130
x1+x2	2	2	0	1	2	0	2	0	0	0	0	0	2	0	114
x1+x2	2	2	0	1	3	0	0	0	0	0	1	0	0	2	143
x1+x3	1	0	1	0	1	1	1	1	2	1	1	2	0	0	209
x1+x3	1	0	1	0	2	0	1	0	0	2	0	0	2	0	152
x1+x3	1	0	1	0	3	1	2	1	1	2	2	0	0	2	200
x1+x3	2	0	2	1	1	1	1	1	2	1	1	2	0	0	209
x1+x3	2	0	2	1	2	0	1	0	0	2	0	0	2	0	149
x1+x3	2	0	2	1	3	1	2	1	1	2	2	0	0	2	202
