label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	2	0	0	2	0	2	0	0	83
x1	1	0	0	0	2	0	0	1	0	2	1	0	1	0	83
x1	1	0	0	0	3	0	1	2	0	1	1	0	0	1	80
x1	2	0	0	1	1	2	2	0	0	2	0	2	0	0	82
x1	2	0	0	1	2	0	0	1	0	2	1	0	1	0	82
x1	2	0	0	1	3	0	1	2	0	1	1	0	0	1	78
x2	0	1	0	0	1	2	0	1	0	0	1	2	0	0	135
x2	0	1	0	0	2	0	1	1	0	0	1	0	1	0	133
x2	0	1	0	0	3	0	0	0	0	0	2	0	0	1	113
x2	0	2	0	1	1	2	0	1	0	0	1	2	0	0	114
x2	0	2	0	1	2	0	1	1	0	0	1	0	1	0	112
x2	0	2	0	1	3	0	0	0	0	0	2	0	0	1	112
x3	0	0	1	0	1	0	1	0	1	1	0	2	0	0	60
x3	0	0	1	0	2	1	0	0	1	2	0	0	1	0	71
x3	0	0	1	0	3	2	2	1	2	2	0	0	0	1	61
x3	0	0	2	1	1	0	1	0	1	1	0	2	0	0	70
x3	0	0	2	1	2	1	0	0	1	2	0	0	1	0	71
x3	0	0	2	1	3	2	2	1	2	2	0	0	0	1	72
x1+x2+x3	1	1	1	0	1	1	2	2	2	2	2	2	0	0	113
x1+x2+x3	1	1	1	0	2	1	1	2	1	0	2	0	1	0	102
x1+x2+x3	1	1	1	0	3	2	1	1	2	1	0	0	0	1	112
x1+x2+x3	2	2	2	1	1	1	2	2	2	2	2	2	0	0	102
x1+x2+x3	2	2	2	1	2	1	1	2	1	0	2	0	1	0	101
x1+x2+x3	2	2	2	1	3	2	1	1	2	1	0	0	0	1	93
x1+x2	1	1	0	0	1	2	0	0	0	0	0	2	0	0	60
x1+x2	1	1	0	0	2	0	1	0	0	0	0	0	1	0	72
x1+x2	1	1	0	0	3	2	1	1	2	1	0	0	0	1	79
x1+x2	2	2	0	1	1	2	0	0	0	0	0	2	0	0	74
x1+x2	2	2	0	1	2	0	1	0	0	0	0	0	1	0	73
x1+x2	2	2	0	1	3	2	1	1	2	1	0	0	0	1	80
x1+x3	1	0	1	0	1	2	2	0	0	2	0	2	0	0	81
x1+x3	1	0	1	0	2	0	1	0	0	0	0	0	1	0	3
x1+x3	1	0	1	0	3	0	1	1	0	1	0	0	0	1	108
x1+x3	2	0	2	1	1	2	2	0	0	2	0	2	0	0	13
x1+x3	2	0	2	1	2	0	1	0	0	0	0	0	1	0	4
x1+x3	2	0	2	1	3	0	1	1	0	1	0	0	0	1	102
