label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	1	0	0	1	0	2	0	0	139
x1	1	0	0	0	2	0	0	2	0	1	2	0	2	0	112
x1	1	0	0	0	3	0	1	1	0	1	0	0	0	1	140
x1	2	0	0	1	1	2	1	0	0	1	0	2	0	0	115
x1	2	0	0	1	2	0	0	2	0	1	2	0	2	0	144
x1	2	0	0	1	3	0	1	1	0	1	0	0	0	1	143
x2	0	1	0	0	1	2	0	1	0	0	1	2	0	0	78
x2	0	1	0	0	2	2	2	1	2	0	1	0	2	0	41
x2	0	1	0	0	3	1	0	2	1	0	1	0	0	1	72
x2	0	2	0	1	1	2	0	1	0	0	1	2	0	0	51
x2	0	2	0	1	2	2	2	1	2	0	1	0	2	0	68
x2	0	2	0	1	3	1	0	2	1	0	1	0	0	1	71
x3	0	0	1	0	1	0	1	0	1	1	0	2	0	0	66
x3	0	0	1	0	2	0	0	0	0	1	0	0	2	0	78
x3	0	0	1	0	3	1	2	1	1	2	0	0	0	1	78
x3	0	0	2	1	1	0	1	0	1	1	0	2	0	0	66
x3	0	0	2	1	2	0	0	0	0	1	0	0	2	0	77
x3	0	0	2	1	3	1	2	1	1	2	0	0	0	1	77
x1+x2+x3	1	1	1	0	1	0	0	2	1	0	2	2	0	0	98
x1+x2+x3	1	1	1	0	2	1	0	1	1	1	1	0	2	0	103
x1+x2+x3	1	1	1	0	3	1	0	0	1	0	2	0	0	1	84
x1+x2+x3	2	2	2	1	1	0	0	2	1	0	2	2	0	0	104
x1+x2+x3	2	2	2	1	2	1	0	1	1	1	1	0	2	0	87
x1+x2+x3	2	2	2	1	3	1	0	0	1	0	2	0	0	1	104
x1+x2	1	1	0	0	1	0	2	0	1	2	0	2	0	0	96
x1+x2	1	1	0	0	2	2	0	1	2	1	1	0	2	0	88
x1+x2	1	1	0	0	3	0	0	2	0	0	1	0	0	1	93
x1+x2	2	2	0	1	1	0	2	0	1	2	0	2	0	0	102
x1+x2	2	2	0	1	2	2	0	1	2	1	1	0	2	0	88
x1+x2	2	2	0	1	3	0	0	2	0	0	1	0	0	1	93
x1+x3	1	0	1	0	1	2	0	0	0	0	0	2	0	0	134
x1+x3	1	0	1	0	2	1	1	2	1	2	2	0	2	0	76
x1+x3	1	0	1	0	3	0	0	1	0	0	0	0	0	1	77
x1+x3	2	0	2	1	1	2	0	0	0	0	0	2	0	0	131
x1+x3	2	0	2	1	2	1	1	2	1	2	2	0	2	0	74
x1+x3	2	0	2	1	3	0	0	1	0	0	0	0	0	1	79
