label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	1	2	0	0	2	0	1	0	0	176
x1	1	0	0	0	2	0	2	2	0	0	2	0	2	0	197
x1	1	0	0	0	3	0	2	1	0	2	2	0	0	2	161
x1	2	0	0	1	1	1	2	0	0	2	0	1	0	0	150
x1	2	0	0	1	2	0	2	2	0	0	2	0	2	0	187
x1	2	0	0	1	3	0	2	1	0	2	2	0	0	2	184
x2	0	1	0	0	1	1	0	0	0	0	0	1	0	0	128
x2	0	1	0	0	2	2	2	1	2	0	1	0	2	0	139
x2	0	1	0	0	3	1	0	1	1	0	2	0	0	2	119
x2	0	2	0	1	1	1	0	0	0	0	0	1	0	0	126
x2	0	2	0	1	2	2	2	1	2	0	1	0	2	0	121
x2	0	2	0	1	3	1	0	1	1	0	2	0	0	2	112
x3	0	0	1	0	1	2	0	0	1	0	0	1	0	0	111
x3	0	0	1	0	2	0	0	0	0	1	0	0	2	0	101
x3	0	0	1	0	3	1	0	2	1	0	0	0	0	2	129
x3	0	0	2	1	1	2	0	0	1	0	0	1	0	0	138
x3	0	0	2	1	2	0	0	0	0	1	0	0	2	0	117
x3	0	0	2	1	3	1	0	2	1	0	0	0	0	2	130
x1+x2+x3	1	1	1	0	1	0	1	0	2	1	0	1	0	0	124
x1+x2+x3	1	1	1	0	2	1	0	1	1	1	1	0	2	0	132
x1+x2+x3	1	1	1	0	3	0	2	0	0	2	1	0	0	2	98
x1+x2+x3	2	2	2	1	1	0	1	0	2	1	0	1	0	0	117
x1+x2+x3	2	2	2	1	2	1	0	1	1	1	1	0	2	0	103
x1+x2+x3	2	2	2	1	3	0	2	0	0	2	1	0	0	2	121
x1+x2	1	1	0	0	1	0	1	2	2	1	2	1	0	0	112
x1+x2	1	1	0	0	2	0	2	1	0	0	1	0	2	0	114
x1+x2	1	1	0	0	3	2	1	2	2	1	0	0	0	2	117
x1+x2	2	2	0	1	1	0	1	2	2	1	2	1	0	0	126
x1+x2	2	2	0	1	2	0	2	1	0	0	1	0	2	0	99
x1+x2	2	2	0	1	3	2	1	2	2	1	0	0	0	2	100
x1+x3	1	0	1	0	1	0	2	1	2	2	1	1	0	0	125
x1+x3	1	0	1	0	2	1	1	2	1	2	2	0	2	0	139
x1+x3	1	0	1	0	3	0	1	2	0	1	0	0	0	2	131
x1+x3	2	0	2	1	1	0	2	1	2	2	1	1	0	0	144
x1+x3	2	0	2	1	2	1	1	2	1	2	2	0	2	0	134
x1+x3	2	0	2	1	3	0	1	2	0	1	0	0	0	2	118
