label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	2	1	0	2	1	0	0	0	198
x1	1	0	0	0	2	0	1	2	0	0	2	0	1	0	189
x1	1	0	0	0	3	0	2	1	0	2	0	0	0	1	188
x1	2	0	0	1	1	0	2	1	0	2	1	0	0	0	201
x1	2	0	0	1	2	0	1	2	0	0	2	0	1	0	191
x1	2	0	0	1	3	0	2	1	0	2	0	0	0	1	188
x2	0	1	0	0	1	0	0	1	0	0	1	0	0	0	111
x2	0	1	0	0	2	0	1	2	0	0	2	0	1	0	125
x2	0	1	0	0	3	0	0	0	0	0	2	0	0	1	123
x2	0	2	0	1	1	0	0	1	0	0	1	0	0	0	124
x2	0	2	0	1	2	0	1	2	0	0	2	0	1	0	125
x2	0	2	0	1	3	0	0	0	0	0	2	0	0	1	124
x3	0	0	1	0	1	1	2	0	1	2	0	0	0	0	88
x3	0	0	1	0	2	2	2	0	2	1	0	0	1	0	89
x3	0	0	1	0	3	0	0	1	0	0	0	0	0	1	89
x3	0	0	2	1	1	1	2	0	1	2	0	0	0	0	96
x3	0	0	2	1	2	2	2	0	2	1	0	0	1	0	95
x3	0	0	2	1	3	0	0	1	0	0	0	0	0	1	89
x1+x2+x3	1	1	1	0	1	1	1	1	1	1	1	0	0	0	152
x1+x2+x3	1	1	1	0	2	2	1	1	2	0	1	0	1	0	159
x1+x2+x3	1	1	1	0	3	0	0	1	0	0	0	0	0	1	148
x1+x2+x3	2	2	2	1	1	1	1	1	1	1	1	0	0	0	152
x1+x2+x3	2	2	2	1	2	2	1	1	2	0	1	0	1	0	162
x1+x2+x3	2	2	2	1	3	0	0	1	0	0	0	0	0	1	154
x1+x2	1	1	0	0	1	1	2	1	1	2	1	0	0	0	151
x1+x2	1	1	0	0	2	2	2	2	2	1	2	0	1	0	150
x1+x2	1	1	0	0	3	1	2	0	1	2	2	0	0	1	225
x1+x2	2	2	0	1	1	1	2	1	1	2	1	0	0	0	220
x1+x2	2	2	0	1	2	2	2	2	2	1	2	0	1	0	216
x1+x2	2	2	0	1	3	1	2	0	1	2	2	0	0	1	222
x1+x3	1	0	1	0	1	0	2	0	0	2	0	0	0	0	259
x1+x3	1	0	1	0	2	0	2	0	0	1	0	0	1	0	257
x1+x3	1	0	1	0	3	2	0	2	2	0	1	0	0	1	260
x1+x3	2	0	2	1	1	0	2	0	0	2	0	0	0	0	263
x1+x3	2	0	2	1	2	0	2	0	0	1	0	0	1	0	11
x1+x3	2	0	2	1	3	2	0	2	2	0	1	0	0	1	263
