label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	0	2	0	0	2	0	0	0	180
x1	1	0	0	0	2	0	0	0	0	2	0	0	1	0	181
x1	1	0	0	0	3	0	2	1	0	2	0	0	0	1	186
x1	2	0	0	1	1	0	0	2	0	0	2	0	0	0	181
x1	2	0	0	1	2	0	0	0	0	2	0	0	1	0	184
x1	2	0	0	1	3	0	2	1	0	2	0	0	0	1	182
x2	0	1	0	0	1	0	0	2	0	0	2	0	0	0	125
x2	0	1	0	0	2	0	1	1	0	0	1	0	1	0	127
x2	0	1	0	0	3	0	0	2	0	0	1	0	0	1	125
x2	0	2	0	1	1	0	0	2	0	0	2	0	0	0	124
x2	0	2	0	1	2	0	1	1	0	0	1	0	1	0	132
x2	0	2	0	1	3	0	0	2	0	0	1	0	0	1	126
x3	0	0	1	0	1	0	2	0	0	2	0	0	0	0	31
x3	0	0	1	0	2	1	2	0	1	1	0	0	1	0	91
x3	0	0	1	0	3	2	0	1	2	0	0	0	0	1	80
x3	0	0	2	1	1	0	2	0	0	2	0	0	0	0	91
x3	0	0	2	1	2	1	2	0	1	1	0	0	1	0	92
x3	0	0	2	1	3	2	0	1	2	0	0	0	0	1	98
x1+x2+x3	1	1	1	0	1	1	1	1	1	1	1	0	0	0	111
x1+x2+x3	1	1	1	0	2	2	0	2	2	2	2	0	1	0	116
x1+x2+x3	1	1	1	0	3	2	2	0	2	2	2	0	0	1	107
x1+x2+x3	2	2	2	1	1	1	1	1	1	1	1	0	0	0	115
x1+x2+x3	2	2	2	1	2	2	0	2	2	2	2	0	1	0	112
x1+x2+x3	2	2	2	1	3	2	2	0	2	2	2	0	0	1	115
x1+x2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	156
x1+x2	1	1	0	0	2	0	1	2	0	0	2	0	1	0	168
x1+x2	1	1	0	0	3	1	2	1	1	2	0	0	0	1	119
x1+x2	2	2	0	1	1	0	0	0	0	0	0	0	0	0	157
x1+x2	2	2	0	1	2	0	1	2	0	0	2	0	1	0	173
x1+x2	2	2	0	1	3	1	2	1	1	2	0	0	0	1	117
x1+x3	1	0	1	0	1	1	0	2	1	0	2	0	0	0	156
x1+x3	1	0	1	0	2	1	0	2	1	2	2	0	1	0	149
x1+x3	1	0	1	0	3	1	1	0	1	1	2	0	0	1	149
x1+x3	2	0	2	1	1	1	0	2	1	0	2	0	0	0	154
x1+x3	2	0	2	1	2	1	0	2	1	2	2	0	1	0	155
x1+x3	2	0	2	1	3	1	1	0	1	1	2	0	0	1	154
