label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	1	1	1	0	1	1	1	0	0	139
x1	1	0	0	0	2	0	0	2	0	1	2	0	2	0	97
x1	1	0	0	0	3	0	1	1	0	1	0	0	0	1	126
x1	2	0	0	1	1	1	1	1	0	1	1	1	0	0	137
x1	2	0	0	1	2	0	0	2	0	1	2	0	2	0	97
x1	2	0	0	1	3	0	1	1	0	1	0	0	0	1	127
x2	0	1	0	0	1	0	0	1	2	0	1	1	0	0	19
x2	0	1	0	0	2	1	2	0	1	0	0	0	2	0	111
x2	0	1	0	0	3	1	0	0	1	0	2	0	0	1	113
x2	0	2	0	1	1	0	0	1	2	0	1	1	0	0	118
x2	0	2	0	1	2	1	2	0	1	0	0	0	2	0	143
x2	0	2	0	1	3	1	0	0	1	0	2	0	0	1	151
x3	0	0	1	0	1	1	2	0	0	2	0	1	0	0	117
x3	0	0	1	0	2	2	0	0	2	1	0	0	2	0	114
x3	0	0	1	0	3	2	2	1	2	2	0	0	0	1	116
x3	0	0	2	1	1	1	2	0	0	2	0	1	0	0	118
x3	0	0	2	1	2	2	0	0	2	1	0	0	2	0	112
x3	0	0	2	1	3	2	2	1	2	2	0	0	0	1	118
x1+x2+x3	1	1	1	0	1	2	1	1	1	1	1	1	0	0	48
x1+x2+x3	1	1	1	0	2	1	2	2	1	0	2	0	2	0	153
x1+x2+x3	1	1	1	0	3	2	0	2	2	0	1	0	0	1	55
x1+x2+x3	2	2	2	1	1	2	1	1	1	1	1	1	0	0	48
x1+x2+x3	2	2	2	1	2	1	2	2	1	0	2	0	2	0	154
x1+x2+x3	2	2	2	1	3	2	0	2	2	0	1	0	0	1	53
x1+x2	1	1	0	0	1	0	1	1	2	1	1	1	0	0	96
x1+x2	1	1	0	0	2	1	1	1	1	2	1	0	2	0	95
x1+x2	1	1	0	0	3	0	0	2	0	0	1	0	0	1	100
x1+x2	2	2	0	1	1	0	1	1	2	1	1	1	0	0	96
x1+x2	2	2	0	1	2	1	1	1	1	2	1	0	2	0	95
x1+x2	2	2	0	1	3	0	0	2	0	0	1	0	0	1	100
x1+x3	1	0	1	0	1	1	2	0	0	2	0	1	0	0	83
x1+x3	1	0	1	0	2	0	1	0	0	2	0	0	2	0	108
x1+x3	1	0	1	0	3	1	1	0	1	1	2	0	0	1	75
x1+x3	2	0	2	1	1	1	2	0	0	2	0	1	0	0	83
x1+x3	2	0	2	1	2	0	1	0	0	2	0	0	2	0	110
x1+x3	2	0	2	1	3	1	1	0	1	1	2	0	0	1	75
