label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	0	0	0	0	0	2	0	0	136
x1	1	0	0	0	2	0	2	0	0	0	0	0	2	0	137
x1	1	0	0	0	3	0	0	2	0	0	1	0	0	1	124
x1	2	0	0	1	1	2	0	0	0	0	0	2	0	0	163
x1	2	0	0	1	2	0	2	0	0	0	0	0	2	0	145
x1	2	0	0	1	3	0	0	2	0	0	1	0	0	1	139
x2	0	1	0	0	1	1	0	1	2	0	1	2	0	0	93
x2	0	1	0	0	2	1	2	1	1	0	1	0	2	0	79
x2	0	1	0	0	3	1	0	1	1	0	0	0	0	1	94
x2	0	2	0	1	1	1	0	1	2	0	1	2	0	0	105
x2	0	2	0	1	2	1	2	1	1	0	1	0	2	0	79
x2	0	2	0	1	3	1	0	1	1	0	0	0	0	1	79
x3	0	0	1	0	1	2	1	0	0	1	0	2	0	0	78
x3	0	0	1	0	2	2	1	0	2	2	0	0	2	0	90
x3	0	0	1	0	3	2	2	1	2	2	0	0	0	1	98
x3	0	0	2	1	1	2	1	0	0	1	0	2	0	0	80
x3	0	0	2	1	2	2	1	0	2	2	0	0	2	0	85
x3	0	0	2	1	3	2	2	1	2	2	0	0	0	1	96
x1+x2+x3	1	1	1	0	1	0	2	0	1	2	0	2	0	0	293
x1+x2+x3	1	1	1	0	2	0	0	2	0	1	2	0	2	0	273
x1+x2+x3	1	1	1	0	3	2	1	1	2	1	0	0	0	1	2408
x1+x2+x3	2	2	2	1	1	0	2	0	1	2	0	2	0	0	293
x1+x2+x3	2	2	2	1	2	0	0	2	0	1	2	0	2	0	273
x1+x2+x3	2	2	2	1	3	2	1	1	2	1	0	0	0	1	293
x1+x2	1	1	0	0	1	0	2	0	1	2	0	2	0	0	452
x1+x2	1	1	0	0	2	2	0	2	2	1	2	0	2	0	43
x1+x2	1	1	0	0	3	1	2	1	1	2	0	0	0	1	41
x1+x2	2	2	0	1	1	0	2	0	1	2	0	2	0	0	422
x1+x2	2	2	0	1	2	2	0	2	2	1	2	0	2	0	399
x1+x2	2	2	0	1	3	1	2	1	1	2	0	0	0	1	48
x1+x3	1	0	1	0	1	1	1	1	2	1	1	2	0	0	149
x1+x3	1	0	1	0	2	2	0	1	2	1	1	0	2	0	170
x1+x3	1	0	1	0	3	0	0	1	0	0	0	0	0	1	162
x1+x3	2	0	2	1	1	1	1	1	2	1	1	2	0	0	164
x1+x3	2	0	2	1	2	2	0	1	2	1	1	0	2	0	142
x1+x3	2	0	2	1	3	0	0	1	0	0	0	0	0	1	150
