label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	150
x1	1	0	0	0	2	0	0	2	0	1	2	0	2	0	149
x1	1	0	0	0	3	0	2	1	0	2	0	0	0	1	153
x1	2	0	0	1	1	0	0	1	0	0	1	0	0	0	151
x1	2	0	0	1	2	0	0	2	0	1	2	0	2	0	150
x1	2	0	0	1	3	0	2	1	0	2	0	0	0	1	149
x2	0	1	0	0	1	1	0	0	1	0	0	0	0	0	124
x2	0	1	0	0	2	2	2	2	2	0	2	0	2	0	85
x2	0	1	0	0	3	2	0	2	2	0	1	0	0	1	86
x2	0	2	0	1	1	1	0	0	1	0	0	0	0	0	68
x2	0	2	0	1	2	2	2	2	2	0	2	0	2	0	124
x2	0	2	0	1	3	2	0	2	2	0	1	0	0	1	89
x3	0	0	1	0	1	1	2	0	1	2	0	0	0	0	46
x3	0	0	1	0	2	0	0	0	0	1	0	0	2	0	43
x3	0	0	1	0	3	0	1	1	0	1	0	0	0	1	44
x3	0	0	2	1	1	1	2	0	1	2	0	0	0	0	44
x3	0	0	2	1	2	0	0	0	0	1	0	0	2	0	44
x3	0	0	2	1	3	0	1	1	0	1	0	0	0	1	43
x1+x2+x3	1	1	1	0	1	2	0	1	2	0	1	0	0	0	199
x1+x2+x3	1	1	1	0	2	0	0	2	0	1	2	0	2	0	134
x1+x2+x3	1	1	1	0	3	1	1	2	1	1	1	0	0	1	200
x1+x2+x3	2	2	2	1	1	2	0	1	2	0	1	0	0	0	203
x1+x2+x3	2	2	2	1	2	0	0	2	0	1	2	0	2	0	136
x1+x2+x3	2	2	2	1	3	1	1	2	1	1	1	0	0	1	204
x1+x2	1	1	0	0	1	1	2	1	1	2	1	0	0	0	85
x1+x2	1	1	0	0	2	2	0	2	2	1	2	0	2	0	85
x1+x2	1	1	0	0	3	0	0	2	0	0	1	0	0	1	72
x1+x2	2	2	0	1	1	1	2	1	1	2	1	0	0	0	85
x1+x2	2	2	0	1	2	2	0	2	2	1	2	0	2	0	86
x1+x2	2	2	0	1	3	0	0	2	0	0	1	0	0	1	73
x1+x3	1	0	1	0	1	0	1	0	0	1	0	0	0	0	61
x1+x3	1	0	1	0	2	1	2	2	1	0	2	0	2	0	66
x1+x3	1	0	1	0	3	2	2	2	2	2	1	0	0	1	73
x1+x3	2	0	2	1	1	0	1	0	0	1	0	0	0	0	61
x1+x3	2	0	2	1	2	1	2	2	1	0	2	0	2	0	65
x1+x3	2	0	2	1	3	2	2	2	2	2	1	0	0	1	72
