label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	0	1	0	0	1	2	0	0	97
x1	1	0	0	0	2	0	0	2	0	2	2	0	1	0	100
x1	1	0	0	0	3	0	1	1	0	1	0	0	0	1	96
x1	2	0	0	1	1	2	0	1	0	0	1	2	0	0	95
x1	2	0	0	1	2	0	0	2	0	2	2	0	1	0	97
x1	2	0	0	1	3	0	1	1	0	1	0	0	0	1	96
x2	0	1	0	0	1	1	0	1	2	0	1	2	0	0	121
x2	0	1	0	0	2	1	1	0	1	0	0	0	1	0	121
x2	0	1	0	0	3	2	0	1	2	0	0	0	0	1	120
x2	0	2	0	1	1	1	0	1	2	0	1	2	0	0	120
x2	0	2	0	1	2	1	1	0	1	0	0	0	1	0	121
x2	0	2	0	1	3	2	0	1	2	0	0	0	0	1	123
x3	0	0	1	0	1	2	2	0	0	2	0	2	0	0	108
x3	0	0	1	0	2	1	0	0	1	2	0	0	1	0	114
x3	0	0	1	0	3	2	0	1	2	0	0	0	0	1	112
x3	0	0	2	1	1	2	2	0	0	2	0	2	0	0	109
x3	0	0	2	1	2	1	0	0	1	2	0	0	1	0	112
x3	0	0	2	1	3	2	0	1	2	0	0	0	0	1	115
x1+x2+x3	1	1	1	0	1	1	2	2	2	2	2	2	0	0	71
x1+x2+x3	1	1	1	0	2	0	0	1	0	2	1	0	1	0	62
x1+x2+x3	1	1	1	0	3	1	0	0	1	0	2	0	0	1	71
x1+x2+x3	2	2	2	1	1	1	2	2	2	2	2	2	0	0	70
x1+x2+x3	2	2	2	1	2	0	0	1	0	2	1	0	1	0	62
x1+x2+x3	2	2	2	1	3	1	0	0	1	0	2	0	0	1	70
x1+x2	1	1	0	0	1	0	2	0	1	2	0	2	0	0	212
x1+x2	1	1	0	0	2	1	0	2	1	2	2	0	1	0	202
x1+x2	1	1	0	0	3	1	2	1	1	2	0	0	0	1	12
x1+x2	2	2	0	1	1	0	2	0	1	2	0	2	0	0	207
x1+x2	2	2	0	1	2	1	0	2	1	2	2	0	1	0	211
x1+x2	2	2	0	1	3	1	2	1	1	2	0	0	0	1	210
x1+x3	1	0	1	0	1	0	1	2	1	1	2	2	0	0	114
x1+x3	1	0	1	0	2	2	0	1	2	2	1	0	1	0	75
x1+x3	1	0	1	0	3	1	0	0	1	0	2	0	0	1	109
x1+x3	2	0	2	1	1	0	1	2	1	1	2	2	0	0	69
x1+x3	2	0	2	1	2	2	0	1	2	2	1	0	1	0	75
x1+x3	2	0	2	1	3	1	0	0	1	0	2	0	0	1	99
