label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	81
x1	1	0	0	0	2	0	1	1	0	2	1	0	2	0	86
x1	1	0	0	0	3	0	2	2	0	2	1	0	0	1	96
x1	2	0	0	1	1	1	0	0	0	0	0	1	0	0	101
x1	2	0	0	1	2	0	1	1	0	2	1	0	2	0	102
x1	2	0	0	1	3	0	2	2	0	2	1	0	0	1	102
x2	0	1	0	0	1	2	0	1	1	0	1	1	0	0	92
x2	0	1	0	0	2	2	2	0	2	0	0	0	2	0	98
x2	0	1	0	0	3	1	0	1	1	0	0	0	0	1	98
x2	0	2	0	1	1	2	0	1	1	0	1	1	0	0	97
x2	0	2	0	1	2	2	2	0	2	0	0	0	2	0	97
x2	0	2	0	1	3	1	0	1	1	0	0	0	0	1	96
x3	0	0	1	0	1	0	0	0	2	0	0	1	0	0	39
x3	0	0	1	0	2	2	0	0	2	1	0	0	2	0	60
x3	0	0	1	0	3	1	1	1	1	1	0	0	0	1	60
x3	0	0	2	1	1	0	0	0	2	0	0	1	0	0	44
x3	0	0	2	1	2	2	0	0	2	1	0	0	2	0	51
x3	0	0	2	1	3	1	1	1	1	1	0	0	0	1	39
x1+x2+x3	1	1	1	0	1	2	2	0	1	2	0	1	0	0	66
x1+x2+x3	1	1	1	0	2	0	0	2	0	1	2	0	2	0	68
x1+x2+x3	1	1	1	0	3	1	2	1	1	2	0	0	0	1	65
x1+x2+x3	2	2	2	1	1	2	2	0	1	2	0	1	0	0	65
x1+x2+x3	2	2	2	1	2	0	0	2	0	1	2	0	2	0	68
x1+x2+x3	2	2	2	1	3	1	2	1	1	2	0	0	0	1	64
x1+x2	1	1	0	0	1	0	1	0	2	1	0	1	0	0	86
x1+x2	1	1	0	0	2	1	1	1	1	2	1	0	2	0	69
x1+x2	1	1	0	0	3	2	1	2	2	1	1	0	0	1	79
x1+x2	2	2	0	1	1	0	1	0	2	1	0	1	0	0	84
x1+x2	2	2	0	1	2	1	1	1	1	2	1	0	2	0	70
x1+x2	2	2	0	1	3	2	1	2	2	1	1	0	0	1	81
x1+x3	1	0	1	0	1	1	2	0	0	2	0	1	0	0	126
x1+x3	1	0	1	0	2	1	0	2	1	1	2	0	2	0	125
x1+x3	1	0	1	0	3	2	1	2	2	1	1	0	0	1	124
x1+x3	2	0	2	1	1	1	2	0	0	2	0	1	0	0	125
x1+x3	2	0	2	1	2	1	0	2	1	1	2	0	2	0	125
x1+x3	2	0	2	1	3	2	1	2	2	1	1	0	0	1	127
