label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	268
x1	1	0	0	0	2	0	2	0	0	0	0	0	2	0	289
x1	1	0	0	0	3	0	2	2	0	2	1	0	0	1	293
x1	2	0	0	1	1	1	0	0	0	0	0	1	0	0	258
x1	2	0	0	1	2	0	2	0	0	0	0	0	2	0	257
x1	2	0	0	1	3	0	2	2	0	2	1	0	0	1	287
x2	0	1	0	0	1	0	0	0	2	0	0	1	0	0	131
x2	0	1	0	0	2	2	2	1	2	0	1	0	2	0	124
x2	0	1	0	0	3	2	0	0	2	0	2	0	0	1	110
x2	0	2	0	1	1	0	0	0	2	0	0	1	0	0	132
x2	0	2	0	1	2	2	2	1	2	0	1	0	2	0	117
x2	0	2	0	1	3	2	0	0	2	0	2	0	0	1	121
x3	0	0	1	0	1	0	0	0	2	0	0	1	0	0	170
x3	0	0	1	0	2	0	1	0	0	2	0	0	2	0	176
x3	0	0	1	0	3	0	1	1	0	1	0	0	0	1	180
x3	0	0	2	1	1	0	0	0	2	0	0	1	0	0	163
x3	0	0	2	1	2	0	1	0	0	2	0	0	2	0	181
x3	0	0	2	1	3	0	1	1	0	1	0	0	0	1	144
x1+x2+x3	1	1	1	0	1	0	0	1	2	0	1	1	0	0	77
x1+x2+x3	1	1	1	0	2	2	1	2	2	2	2	0	2	0	130
x1+x2+x3	1	1	1	0	3	1	1	2	1	1	1	0	0	1	107
x1+x2+x3	2	2	2	1	1	0	0	1	2	0	1	1	0	0	74
x1+x2+x3	2	2	2	1	2	2	1	2	2	2	2	0	2	0	121
x1+x2+x3	2	2	2	1	3	1	1	2	1	1	1	0	0	1	116
x1+x2	1	1	0	0	1	1	0	1	0	0	1	1	0	0	195
x1+x2	1	1	0	0	2	0	2	0	0	0	0	0	2	0	194
x1+x2	1	1	0	0	3	0	0	2	0	0	1	0	0	1	194
x1+x2	2	2	0	1	1	1	0	1	0	0	1	1	0	0	210
x1+x2	2	2	0	1	2	0	2	0	0	0	0	0	2	0	218
x1+x2	2	2	0	1	3	0	0	2	0	0	1	0	0	1	202
x1+x3	1	0	1	0	1	1	0	0	0	0	0	1	0	0	111
x1+x3	1	0	1	0	2	0	2	0	0	0	0	0	2	0	122
x1+x3	1	0	1	0	3	1	0	0	1	0	2	0	0	1	146
x1+x3	2	0	2	1	1	1	0	0	0	0	0	1	0	0	137
x1+x3	2	0	2	1	2	0	2	0	0	0	0	0	2	0	131
x1+x3	2	0	2	1	3	1	0	0	1	0	2	0	0	1	127
