label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	1	1	0	0	1	0	1	0	0	304
x1	1	0	0	0	2	0	0	0	0	2	0	0	1	0	291
x1	1	0	0	0	3	0	2	2	0	2	1	0	0	1	329
x1	2	0	0	1	1	1	1	0	0	1	0	1	0	0	329
x1	2	0	0	1	2	0	0	0	0	2	0	0	1	0	314
x1	2	0	0	1	3	0	2	2	0	2	1	0	0	1	297
x2	0	1	0	0	1	2	0	2	1	0	2	1	0	0	189
x2	0	1	0	0	2	0	1	2	0	0	2	0	1	0	180
x2	0	1	0	0	3	1	0	0	1	0	2	0	0	1	168
x2	0	2	0	1	1	2	0	2	1	0	2	1	0	0	177
x2	0	2	0	1	2	0	1	2	0	0	2	0	1	0	164
x2	0	2	0	1	3	1	0	0	1	0	2	0	0	1	150
x3	0	0	1	0	1	0	2	0	2	2	0	1	0	0	170
x3	0	0	1	0	2	0	2	0	0	1	0	0	1	0	194
x3	0	0	1	0	3	0	1	1	0	1	0	0	0	1	187
x3	0	0	2	1	1	0	2	0	2	2	0	1	0	0	172
x3	0	0	2	1	2	0	2	0	0	1	0	0	1	0	170
x3	0	0	2	1	3	0	1	1	0	1	0	0	0	1	187
x1+x2+x3	1	1	1	0	1	0	1	0	2	1	0	1	0	0	324
x1+x2+x3	1	1	1	0	2	2	2	0	2	1	0	0	1	0	333
x1+x2+x3	1	1	1	0	3	2	0	2	2	0	1	0	0	1	348
x1+x2+x3	2	2	2	1	1	0	1	0	2	1	0	1	0	0	289
x1+x2+x3	2	2	2	1	2	2	2	0	2	1	0	0	1	0	332
x1+x2+x3	2	2	2	1	3	2	0	2	2	0	1	0	0	1	364
x1+x2	1	1	0	0	1	2	2	2	1	2	2	1	0	0	169
x1+x2	1	1	0	0	2	0	1	2	0	0	2	0	1	0	166
x1+x2	1	1	0	0	3	2	1	2	2	1	1	0	0	1	176
x1+x2	2	2	0	1	1	2	2	2	1	2	2	1	0	0	181
x1+x2	2	2	0	1	2	0	1	2	0	0	2	0	1	0	158
x1+x2	2	2	0	1	3	2	1	2	2	1	1	0	0	1	177
x1+x3	1	0	1	0	1	1	2	0	0	2	0	1	0	0	217
x1+x3	1	0	1	0	2	0	0	0	0	2	0	0	1	0	192
x1+x3	1	0	1	0	3	1	1	0	1	1	2	0	0	1	205
x1+x3	2	0	2	1	1	1	2	0	0	2	0	1	0	0	197
x1+x3	2	0	2	1	2	0	0	0	0	2	0	0	1	0	218
x1+x3	2	0	2	1	3	1	1	0	1	1	2	0	0	1	208
