label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	111
x1	1	0	0	0	2	0	2	1	0	1	1	0	1	0	158
x1	1	0	0	0	3	0	0	1	0	0	0	0	0	1	142
x1	2	0	0	1	1	0	1	0	0	1	0	0	0	0	117
x1	2	0	0	1	2	0	2	1	0	1	1	0	1	0	133
x1	2	0	0	1	3	0	0	1	0	0	0	0	0	1	155
x2	0	1	0	0	1	0	0	1	0	0	1	0	0	0	301
x2	0	1	0	0	2	1	1	2	1	0	2	0	1	0	299
x2	0	1	0	0	3	0	0	2	0	0	1	0	0	1	290
x2	0	2	0	1	1	0	0	1	0	0	1	0	0	0	300
x2	0	2	0	1	2	1	1	2	1	0	2	0	1	0	295
x2	0	2	0	1	3	0	0	2	0	0	1	0	0	1	319
x3	0	0	1	0	1	0	2	0	0	2	0	0	0	0	194
x3	0	0	1	0	2	2	0	0	2	2	0	0	1	0	163
x3	0	0	1	0	3	1	0	1	1	0	0	0	0	1	128
x3	0	0	2	1	1	0	2	0	0	2	0	0	0	0	149
x3	0	0	2	1	2	2	0	0	2	2	0	0	1	0	119
x3	0	0	2	1	3	1	0	1	1	0	0	0	0	1	193
x1+x2+x3	1	1	1	0	1	1	2	0	1	2	0	0	0	0	195
x1+x2+x3	1	1	1	0	2	2	0	2	2	2	2	0	1	0	153
x1+x2+x3	1	1	1	0	3	2	0	2	2	0	1	0	0	1	149
x1+x2+x3	2	2	2	1	1	1	2	0	1	2	0	0	0	0	141
x1+x2+x3	2	2	2	1	2	2	0	2	2	2	2	0	1	0	166
x1+x2+x3	2	2	2	1	3	2	0	2	2	0	1	0	0	1	155
x1+x2	1	1	0	0	1	2	1	2	2	1	2	0	0	0	155
x1+x2	1	1	0	0	2	2	2	1	2	1	1	0	1	0	103
x1+x2	1	1	0	0	3	0	0	2	0	0	1	0	0	1	98
x1+x2	2	2	0	1	1	2	1	2	2	1	2	0	0	0	137
x1+x2	2	2	0	1	2	2	2	1	2	1	1	0	1	0	120
x1+x2	2	2	0	1	3	0	0	2	0	0	1	0	0	1	128
x1+x3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	124
x1+x3	1	0	1	0	2	1	2	2	1	1	2	0	1	0	123
x1+x3	1	0	1	0	3	0	2	1	0	2	0	0	0	1	143
x1+x3	2	0	2	1	1	0	0	0	0	0	0	0	0	0	123
x1+x3	2	0	2	1	2	1	2	2	1	1	2	0	1	0	138
x1+x3	2	0	2	1	3	0	2	1	0	2	0	0	0	1	184
