label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	1	2	1	0	2	1	1	0	0	89
x1	1	0	0	0	2	0	0	2	0	1	2	0	2	0	88
x1	1	0	0	0	3	0	1	0	0	1	1	0	0	2	64
x1	2	0	0	1	1	1	2	1	0	2	1	1	0	0	89
x1	2	0	0	1	2	0	0	2	0	1	2	0	2	0	89
x1	2	0	0	1	3	0	1	0	0	1	1	0	0	2	83
x2	0	1	0	0	1	2	0	1	1	0	1	1	0	0	126
x2	0	1	0	0	2	0	2	0	0	0	0	0	2	0	91
x2	0	1	0	0	3	2	0	0	2	0	1	0	0	2	105
x2	0	2	0	1	1	2	0	1	1	0	1	1	0	0	110
x2	0	2	0	1	2	0	2	0	0	0	0	0	2	0	90
x2	0	2	0	1	3	2	0	0	2	0	1	0	0	2	122
x3	0	0	1	0	1	2	0	0	1	0	0	1	0	0	80
x3	0	0	1	0	2	1	2	0	1	0	0	0	2	0	82
x3	0	0	1	0	3	2	2	2	2	2	0	0	0	2	81
x3	0	0	2	1	1	2	0	0	1	0	0	1	0	0	79
x3	0	0	2	1	2	1	2	0	1	0	0	0	2	0	80
x3	0	0	2	1	3	2	2	2	2	2	0	0	0	2	81
x1+x2+x3	1	1	1	0	1	1	1	2	0	1	2	1	0	0	67
x1+x2+x3	1	1	1	0	2	0	2	0	0	0	0	0	2	0	50
x1+x2+x3	1	1	1	0	3	1	0	1	1	0	2	0	0	2	66
x1+x2+x3	2	2	2	1	1	1	1	2	0	1	2	1	0	0	63
x1+x2+x3	2	2	2	1	2	0	2	0	0	0	0	0	2	0	50
x1+x2+x3	2	2	2	1	3	1	0	1	1	0	2	0	0	2	64
x1+x2	1	1	0	0	1	1	0	1	0	0	1	1	0	0	57
x1+x2	1	1	0	0	2	0	2	0	0	0	0	0	2	0	84
x1+x2	1	1	0	0	3	1	2	0	1	2	1	0	0	2	92
x1+x2	2	2	0	1	1	1	0	1	0	0	1	1	0	0	57
x1+x2	2	2	0	1	2	0	2	0	0	0	0	0	2	0	85
x1+x2	2	2	0	1	3	1	2	0	1	2	1	0	0	2	93
x1+x3	1	0	1	0	1	2	1	2	1	1	2	1	0	0	83
x1+x3	1	0	1	0	2	2	0	1	2	1	1	0	2	0	77
x1+x3	1	0	1	0	3	2	2	0	2	2	1	0	0	2	78
x1+x3	2	0	2	1	1	2	1	2	1	1	2	1	0	0	23
x1+x3	2	0	2	1	2	2	0	1	2	1	1	0	2	0	25
x1+x3	2	0	2	1	3	2	2	0	2	2	1	0	0	2	82
