label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	227
x1	1	0	0	0	2	0	0	2	0	1	2	0	2	0	228
x1	1	0	0	0	3	0	1	1	0	1	0	0	0	1	235
x1	2	0	0	1	1	0	0	1	0	0	1	0	0	0	234
x1	2	0	0	1	2	0	0	2	0	1	2	0	2	0	231
x1	2	0	0	1	3	0	1	1	0	1	0	0	0	1	232
x2	0	1	0	0	1	2	0	1	2	0	1	0	0	0	116
x2	0	1	0	0	2	0	2	1	0	0	1	0	2	0	113
x2	0	1	0	0	3	2	0	0	2	0	2	0	0	1	122
x2	0	2	0	1	1	2	0	1	2	0	1	0	0	0	115
x2	0	2	0	1	2	0	2	1	0	0	1	0	2	0	116
x2	0	2	0	1	3	2	0	0	2	0	2	0	0	1	125
x3	0	0	1	0	1	1	1	0	1	1	0	0	0	0	36
x3	0	0	1	0	2	2	2	0	2	0	0	0	2	0	38
x3	0	0	1	0	3	2	1	1	2	1	0	0	0	1	37
x3	0	0	2	1	1	1	1	0	1	1	0	0	0	0	39
x3	0	0	2	1	2	2	2	0	2	0	0	0	2	0	40
x3	0	0	2	1	3	2	1	1	2	1	0	0	0	1	37
x1+x2+x3	1	1	1	0	1	1	1	1	1	1	1	0	0	0	66
x1+x2+x3	1	1	1	0	2	1	0	1	1	1	1	0	2	0	53
x1+x2+x3	1	1	1	0	3	1	1	2	1	1	1	0	0	1	52
x1+x2+x3	2	2	2	1	1	1	1	1	1	1	1	0	0	0	61
x1+x2+x3	2	2	2	1	2	1	0	1	1	1	1	0	2	0	62
x1+x2+x3	2	2	2	1	3	1	1	2	1	1	1	0	0	1	67
x1+x2	1	1	0	0	1	2	1	0	2	1	0	0	0	0	76
x1+x2	1	1	0	0	2	0	2	2	0	0	2	0	2	0	82
x1+x2	1	1	0	0	3	1	2	1	1	2	0	0	0	1	81
x1+x2	2	2	0	1	1	2	1	0	2	1	0	0	0	0	91
x1+x2	2	2	0	1	2	0	2	2	0	0	2	0	2	0	92
x1+x2	2	2	0	1	3	1	2	1	1	2	0	0	0	1	93
x1+x3	1	0	1	0	1	0	1	0	0	1	0	0	0	0	114
x1+x3	1	0	1	0	2	0	2	0	0	0	0	0	2	0	108
x1+x3	1	0	1	0	3	1	0	0	1	0	2	0	0	1	138
x1+x3	2	0	2	1	1	0	1	0	0	1	0	0	0	0	115
x1+x3	2	0	2	1	2	0	2	0	0	0	0	0	2	0	110
x1+x3	2	0	2	1	3	1	0	0	1	0	2	0	0	1	140
