label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	2	0	0	2	0	0	0	0	175
x1	1	0	0	0	2	0	1	2	0	2	2	0	2	0	105
x1	1	0	0	0	3	0	0	2	0	0	1	0	0	1	174
x1	2	0	0	1	1	0	2	0	0	2	0	0	0	0	179
x1	2	0	0	1	2	0	1	2	0	2	2	0	2	0	105
x1	2	0	0	1	3	0	0	2	0	0	1	0	0	1	117
x2	0	1	0	0	1	0	0	2	0	0	2	0	0	0	50
x2	0	1	0	0	2	1	2	0	1	0	0	0	2	0	42
x2	0	1	0	0	3	1	0	1	1	0	0	0	0	1	45
x2	0	2	0	1	1	0	0	2	0	0	2	0	0	0	48
x2	0	2	0	1	2	1	2	0	1	0	0	0	2	0	45
x2	0	2	0	1	3	1	0	1	1	0	0	0	0	1	45
x3	0	0	1	0	1	1	1	0	1	1	0	0	0	0	76
x3	0	0	1	0	2	1	0	0	1	1	0	0	2	0	77
x3	0	0	1	0	3	1	0	1	1	0	0	0	0	1	64
x3	0	0	2	1	1	1	1	0	1	1	0	0	0	0	78
x3	0	0	2	1	2	1	0	0	1	1	0	0	2	0	70
x3	0	0	2	1	3	1	0	1	1	0	0	0	0	1	68
x1+x2+x3	1	1	1	0	1	0	1	2	0	1	2	0	0	0	151
x1+x2+x3	1	1	1	0	2	0	2	0	0	0	0	0	2	0	137
x1+x2+x3	1	1	1	0	3	1	2	1	1	2	0	0	0	1	149
x1+x2+x3	2	2	2	1	1	0	1	2	0	1	2	0	0	0	153
x1+x2+x3	2	2	2	1	2	0	2	0	0	0	0	0	2	0	138
x1+x2+x3	2	2	2	1	3	1	2	1	1	2	0	0	0	1	150
x1+x2	1	1	0	0	1	1	2	1	1	2	1	0	0	0	110
x1+x2	1	1	0	0	2	0	2	1	0	0	1	0	2	0	86
x1+x2	1	1	0	0	3	1	2	1	1	2	0	0	0	1	88
x1+x2	2	2	0	1	1	1	2	1	1	2	1	0	0	0	115
x1+x2	2	2	0	1	2	0	2	1	0	0	1	0	2	0	87
x1+x2	2	2	0	1	3	1	2	1	1	2	0	0	0	1	92
x1+x3	1	0	1	0	1	1	0	2	1	0	2	0	0	0	67
x1+x3	1	0	1	0	2	2	1	1	2	2	1	0	2	0	75
x1+x3	1	0	1	0	3	2	1	2	2	1	1	0	0	1	75
x1+x3	2	0	2	1	1	1	0	2	1	0	2	0	0	0	68
x1+x3	2	0	2	1	2	2	1	1	2	2	1	0	2	0	76
x1+x3	2	0	2	1	3	2	1	2	2	1	1	0	0	1	76
