label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	0	0	0	0	0	2	0	0	133
x1	1	0	0	0	2	0	0	1	0	1	1	0	2	0	139
x1	1	0	0	0	3	0	2	1	0	2	2	0	0	2	136
x1	2	0	0	1	1	2	0	0	0	0	0	2	0	0	121
x1	2	0	0	1	2	0	0	1	0	1	1	0	2	0	127
x1	2	0	0	1	3	0	2	1	0	2	2	0	0	2	128
x2	0	1	0	0	1	2	0	1	0	0	1	2	0	0	120
x2	0	1	0	0	2	0	2	2	0	0	2	0	2	0	126
x2	0	1	0	0	3	1	0	1	1	0	2	0	0	2	131
x2	0	2	0	1	1	2	0	1	0	0	1	2	0	0	119
x2	0	2	0	1	2	0	2	2	0	0	2	0	2	0	125
x2	0	2	0	1	3	1	0	1	1	0	2	0	0	2	131
x3	0	0	1	0	1	0	0	0	1	0	0	2	0	0	82
x3	0	0	1	0	2	0	2	0	0	0	0	0	2	0	70
x3	0	0	1	0	3	0	1	2	0	1	0	0	0	2	88
x3	0	0	2	1	1	0	0	0	1	0	0	2	0	0	76
x3	0	0	2	1	2	0	2	0	0	0	0	0	2	0	69
x3	0	0	2	1	3	0	1	2	0	1	0	0	0	2	91
x1+x2+x3	1	1	1	0	1	1	1	0	2	1	0	2	0	0	167
x1+x2+x3	1	1	1	0	2	2	2	1	2	0	1	0	2	0	170
x1+x2+x3	1	1	1	0	3	1	1	0	1	1	1	0	0	2	157
x1+x2+x3	2	2	2	1	1	1	1	0	2	1	0	2	0	0	158
x1+x2+x3	2	2	2	1	2	2	2	1	2	0	1	0	2	0	122
x1+x2+x3	2	2	2	1	3	1	1	0	1	1	1	0	0	2	165
x1+x2	1	1	0	0	1	1	1	0	2	1	0	2	0	0	172
x1+x2	1	1	0	0	2	0	2	0	0	0	0	0	2	0	148
x1+x2	1	1	0	0	3	2	1	2	2	1	0	0	0	2	260
x1+x2	2	2	0	1	1	1	1	0	2	1	0	2	0	0	189
x1+x2	2	2	0	1	2	0	2	0	0	0	0	0	2	0	164
x1+x2	2	2	0	1	3	2	1	2	2	1	0	0	0	2	195
x1+x3	1	0	1	0	1	2	1	0	0	1	0	2	0	0	147
x1+x3	1	0	1	0	2	2	2	1	2	0	1	0	2	0	134
x1+x3	1	0	1	0	3	2	0	0	2	0	1	0	0	2	144
x1+x3	2	0	2	1	1	2	1	0	0	1	0	2	0	0	133
x1+x3	2	0	2	1	2	2	2	1	2	0	1	0	2	0	122
x1+x3	2	0	2	1	3	2	0	0	2	0	1	0	0	2	117
