label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	90
x1	1	0	0	0	2	0	1	2	0	2	2	0	2	0	96
x1	1	0	0	0	3	0	1	1	0	1	2	0	0	2	75
x1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	90
x1	2	0	0	1	2	0	1	2	0	2	2	0	2	0	71
x1	2	0	0	1	3	0	1	1	0	1	2	0	0	2	75
x2	0	1	0	0	1	0	0	1	0	0	1	0	0	0	84
x2	0	1	0	0	2	1	2	1	1	0	1	0	2	0	83
x2	0	1	0	0	3	0	0	1	0	0	2	0	0	2	87
x2	0	2	0	1	1	0	0	1	0	0	1	0	0	0	85
x2	0	2	0	1	2	1	2	1	1	0	1	0	2	0	83
x2	0	2	0	1	3	0	0	1	0	0	2	0	0	2	85
x3	0	0	1	0	1	1	2	0	1	2	0	0	0	0	47
x3	0	0	1	0	2	0	2	0	0	0	0	0	2	0	39
x3	0	0	1	0	3	0	2	2	0	2	0	0	0	2	45
x3	0	0	2	1	1	1	2	0	1	2	0	0	0	0	47
x3	0	0	2	1	2	0	2	0	0	0	0	0	2	0	39
x3	0	0	2	1	3	0	2	2	0	2	0	0	0	2	44
x1+x2+x3	1	1	1	0	1	1	0	2	1	0	2	0	0	0	86
x1+x2+x3	1	1	1	0	2	2	0	0	2	1	0	0	2	0	114
x1+x2+x3	1	1	1	0	3	1	0	1	1	0	2	0	0	2	132
x1+x2+x3	2	2	2	1	1	1	0	2	1	0	2	0	0	0	131
x1+x2+x3	2	2	2	1	2	2	0	0	2	1	0	0	2	0	132
x1+x2+x3	2	2	2	1	3	1	0	1	1	0	2	0	0	2	77
x1+x2	1	1	0	0	1	0	0	2	0	0	2	0	0	0	161
x1+x2	1	1	0	0	2	0	2	2	0	0	2	0	2	0	202
x1+x2	1	1	0	0	3	2	1	1	2	1	2	0	0	2	216
x1+x2	2	2	0	1	1	0	0	2	0	0	2	0	0	0	203
x1+x2	2	2	0	1	2	0	2	2	0	0	2	0	2	0	106
x1+x2	2	2	0	1	3	2	1	1	2	1	2	0	0	2	198
x1+x3	1	0	1	0	1	1	1	2	1	1	2	0	0	0	117
x1+x3	1	0	1	0	2	1	0	2	1	1	2	0	2	0	129
x1+x3	1	0	1	0	3	2	1	0	2	1	1	0	0	2	113
x1+x3	2	0	2	1	1	1	1	2	1	1	2	0	0	0	105
x1+x3	2	0	2	1	2	1	0	2	1	1	2	0	2	0	119
x1+x3	2	0	2	1	3	2	1	0	2	1	1	0	0	2	109
