label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	1	2	0	1	2	0	0	0	127
x1	1	0	0	0	2	0	0	1	0	2	1	0	1	0	151
x1	1	0	0	0	3	0	2	2	0	2	1	0	0	1	153
x1	2	0	0	1	1	0	1	2	0	1	2	0	0	0	161
x1	2	0	0	1	2	0	0	1	0	2	1	0	1	0	156
x1	2	0	0	1	3	0	2	2	0	2	1	0	0	1	121
x2	0	1	0	0	1	1	0	2	1	0	2	0	0	0	146
x2	0	1	0	0	2	0	1	1	0	0	1	0	1	0	92
x2	0	1	0	0	3	2	0	2	2	0	1	0	0	1	145
x2	0	2	0	1	1	1	0	2	1	0	2	0	0	0	145
x2	0	2	0	1	2	0	1	1	0	0	1	0	1	0	87
x2	0	2	0	1	3	2	0	2	2	0	1	0	0	1	142
x3	0	0	1	0	1	1	1	0	1	1	0	0	0	0	84
x3	0	0	1	0	2	2	2	0	2	1	0	0	1	0	84
x3	0	0	1	0	3	0	1	1	0	1	0	0	0	1	85
x3	0	0	2	1	1	1	1	0	1	1	0	0	0	0	83
x3	0	0	2	1	2	2	2	0	2	1	0	0	1	0	85
x3	0	0	2	1	3	0	1	1	0	1	0	0	0	1	86
x1+x2+x3	1	1	1	0	1	2	2	2	2	2	2	0	0	0	100
x1+x2+x3	1	1	1	0	2	1	0	0	1	2	0	0	1	0	76
x1+x2+x3	1	1	1	0	3	0	0	1	0	0	0	0	0	1	90
x1+x2+x3	2	2	2	1	1	2	2	2	2	2	2	0	0	0	100
x1+x2+x3	2	2	2	1	2	1	0	0	1	2	0	0	1	0	76
x1+x2+x3	2	2	2	1	3	0	0	1	0	0	0	0	0	1	94
x1+x2	1	1	0	0	1	0	0	1	0	0	1	0	0	0	73
x1+x2	1	1	0	0	2	0	1	1	0	0	1	0	1	0	104
x1+x2	1	1	0	0	3	0	0	1	0	0	0	0	0	1	78
x1+x2	2	2	0	1	1	0	0	1	0	0	1	0	0	0	75
x1+x2	2	2	0	1	2	0	1	1	0	0	1	0	1	0	105
x1+x2	2	2	0	1	3	0	0	1	0	0	0	0	0	1	78
x1+x3	1	0	1	0	1	2	2	1	2	2	1	0	0	0	227
x1+x3	1	0	1	0	2	1	0	2	1	2	2	0	1	0	87
x1+x3	1	0	1	0	3	1	1	0	1	1	2	0	0	1	270
x1+x3	2	0	2	1	1	2	2	1	2	2	1	0	0	0	136
x1+x3	2	0	2	1	2	1	0	2	1	2	2	0	1	0	43
x1+x3	2	0	2	1	3	1	1	0	1	1	2	0	0	1	225
