label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	1	0	0	1	0	2	0	0	103
x1	1	0	0	0	2	0	1	1	0	2	1	0	2	0	105
x1	1	0	0	0	3	0	0	0	0	0	2	0	0	1	84
x1	2	0	0	1	1	2	1	0	0	1	0	2	0	0	104
x1	2	0	0	1	2	0	1	1	0	2	1	0	2	0	103
x1	2	0	0	1	3	0	0	0	0	0	2	0	0	1	88
x2	0	1	0	0	1	0	0	0	1	0	0	2	0	0	105
x2	0	1	0	0	2	1	2	2	1	0	2	0	2	0	116
x2	0	1	0	0	3	2	0	1	2	0	0	0	0	1	104
x2	0	2	0	1	1	0	0	0	1	0	0	2	0	0	104
x2	0	2	0	1	2	1	2	2	1	0	2	0	2	0	113
x2	0	2	0	1	3	2	0	1	2	0	0	0	0	1	102
x3	0	0	1	0	1	1	2	0	2	2	0	2	0	0	131
x3	0	0	1	0	2	2	1	0	2	2	0	0	2	0	131
x3	0	0	1	0	3	1	0	1	1	0	0	0	0	1	133
x3	0	0	2	1	1	1	2	0	2	2	0	2	0	0	131
x3	0	0	2	1	2	2	1	0	2	2	0	0	2	0	132
x3	0	0	2	1	3	1	0	1	1	0	0	0	0	1	148
x1+x2+x3	1	1	1	0	1	2	0	0	0	0	0	2	0	0	172
x1+x2+x3	1	1	1	0	2	0	0	2	0	1	2	0	2	0	134
x1+x2+x3	1	1	1	0	3	2	1	1	2	1	0	0	0	1	187
x1+x2+x3	2	2	2	1	1	2	0	0	0	0	0	2	0	0	169
x1+x2+x3	2	2	2	1	2	0	0	2	0	1	2	0	2	0	151
x1+x2+x3	2	2	2	1	3	2	1	1	2	1	0	0	0	1	179
x1+x2	1	1	0	0	1	1	1	0	2	1	0	2	0	0	119
x1+x2	1	1	0	0	2	0	2	2	0	0	2	0	2	0	109
x1+x2	1	1	0	0	3	2	1	1	2	1	0	0	0	1	118
x1+x2	2	2	0	1	1	1	1	0	2	1	0	2	0	0	116
x1+x2	2	2	0	1	2	0	2	2	0	0	2	0	2	0	113
x1+x2	2	2	0	1	3	2	1	1	2	1	0	0	0	1	119
x1+x3	1	0	1	0	1	0	0	2	1	0	2	2	0	0	161
x1+x3	1	0	1	0	2	1	1	2	1	2	2	0	2	0	123
x1+x3	1	0	1	0	3	1	1	0	1	1	2	0	0	1	162
x1+x3	2	0	2	1	1	0	0	2	1	0	2	2	0	0	159
x1+x3	2	0	2	1	2	1	1	2	1	2	2	0	2	0	123
x1+x3	2	0	2	1	3	1	1	0	1	1	2	0	0	1	163
