label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	1	1	0	0	1	0	1	0	0	75
x1	1	0	0	0	2	0	1	1	0	2	1	0	2	0	79
x1	1	0	0	0	3	0	0	1	0	0	2	0	0	2	91
x1	2	0	0	1	1	1	1	0	0	1	0	1	0	0	79
x1	2	0	0	1	2	0	1	1	0	2	1	0	2	0	79
x1	2	0	0	1	3	0	0	1	0	0	2	0	0	2	93
x2	0	1	0	0	1	0	0	2	2	0	2	1	0	0	31
x2	0	1	0	0	2	1	2	1	1	0	1	0	2	0	30
x2	0	1	0	0	3	2	0	2	2	0	0	0	0	2	31
x2	0	2	0	1	1	0	0	2	2	0	2	1	0	0	30
x2	0	2	0	1	2	1	2	1	1	0	1	0	2	0	30
x2	0	2	0	1	3	2	0	2	2	0	0	0	0	2	31
x3	0	0	1	0	1	0	2	0	2	2	0	1	0	0	35
x3	0	0	1	0	2	2	1	0	2	2	0	0	2	0	36
x3	0	0	1	0	3	1	2	2	1	2	0	0	0	2	32
x3	0	0	2	1	1	0	2	0	2	2	0	1	0	0	36
x3	0	0	2	1	2	2	1	0	2	2	0	0	2	0	36
x3	0	0	2	1	3	1	2	2	1	2	0	0	0	2	35
x1+x2+x3	1	1	1	0	1	1	0	0	0	0	0	1	0	0	46
x1+x2+x3	1	1	1	0	2	1	1	0	1	2	0	0	2	0	53
x1+x2+x3	1	1	1	0	3	0	1	1	0	1	2	0	0	2	48
x1+x2+x3	2	2	2	1	1	1	0	0	0	0	0	1	0	0	46
x1+x2+x3	2	2	2	1	2	1	1	0	1	2	0	0	2	0	51
x1+x2+x3	2	2	2	1	3	0	1	1	0	1	2	0	0	2	49
x1+x2	1	1	0	0	1	0	1	2	2	1	2	1	0	0	8
x1+x2	1	1	0	0	2	0	2	0	0	0	0	0	2	0	3
x1+x2	1	1	0	0	3	2	1	2	2	1	0	0	0	2	42
x1+x2	2	2	0	1	1	0	1	2	2	1	2	1	0	0	8
x1+x2	2	2	0	1	2	0	2	0	0	0	0	0	2	0	3
x1+x2	2	2	0	1	3	2	1	2	2	1	0	0	0	2	55
x1+x3	1	0	1	0	1	1	2	0	0	2	0	1	0	0	65
x1+x3	1	0	1	0	2	1	1	2	1	2	2	0	2	0	85
x1+x3	1	0	1	0	3	0	2	2	0	2	0	0	0	2	75
x1+x3	2	0	2	1	1	1	2	0	0	2	0	1	0	0	76
x1+x3	2	0	2	1	2	1	1	2	1	2	2	0	2	0	83
x1+x3	2	0	2	1	3	0	2	2	0	2	0	0	0	2	68
