label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	1	1	2	0	1	2	1	0	0	84
x1	1	0	0	0	2	0	1	2	0	0	2	0	1	0	84
x1	1	0	0	0	3	0	0	2	0	0	1	0	0	1	71
x1	2	0	0	1	1	1	1	2	0	1	2	1	0	0	100
x1	2	0	0	1	2	0	1	2	0	0	2	0	1	0	91
x1	2	0	0	1	3	0	0	2	0	0	1	0	0	1	875
x2	0	1	0	0	1	1	0	2	0	0	2	1	0	0	35
x2	0	1	0	0	2	1	1	0	1	0	0	0	1	0	38
x2	0	1	0	0	3	1	0	1	1	0	0	0	0	1	273
x2	0	2	0	1	1	1	0	2	0	0	2	1	0	0	35
x2	0	2	0	1	2	1	1	0	1	0	0	0	1	0	28
x2	0	2	0	1	3	1	0	1	1	0	0	0	0	1	28
x3	0	0	1	0	1	2	0	0	1	0	0	1	0	0	131
x3	0	0	1	0	2	2	2	0	2	1	0	0	1	0	151
x3	0	0	1	0	3	1	0	1	1	0	0	0	0	1	149
x3	0	0	2	1	1	2	0	0	1	0	0	1	0	0	143
x3	0	0	2	1	2	2	2	0	2	1	0	0	1	0	167
x3	0	0	2	1	3	1	0	1	1	0	0	0	0	1	143
x1+x2+x3	1	1	1	0	1	2	1	1	1	1	1	1	0	0	186
x1+x2+x3	1	1	1	0	2	1	0	0	1	2	0	0	1	0	162
x1+x2+x3	1	1	1	0	3	0	1	0	0	1	2	0	0	1	166
x1+x2+x3	2	2	2	1	1	2	1	1	1	1	1	1	0	0	212
x1+x2+x3	2	2	2	1	2	1	0	0	1	2	0	0	1	0	172
x1+x2+x3	2	2	2	1	3	0	1	0	0	1	2	0	0	1	176
x1+x2	1	1	0	0	1	1	0	0	0	0	0	1	0	0	290
x1+x2	1	1	0	0	2	0	1	1	0	0	1	0	1	0	301
x1+x2	1	1	0	0	3	1	2	0	1	2	2	0	0	1	319
x1+x2	2	2	0	1	1	1	0	0	0	0	0	1	0	0	273
x1+x2	2	2	0	1	2	0	1	1	0	0	1	0	1	0	323
x1+x2	2	2	0	1	3	1	2	0	1	2	2	0	0	1	299
x1+x3	1	0	1	0	1	1	1	0	0	1	0	1	0	0	186
x1+x3	1	0	1	0	2	0	0	0	0	2	0	0	1	0	193
x1+x3	1	0	1	0	3	2	0	2	2	0	1	0	0	1	206
x1+x3	2	0	2	1	1	1	1	0	0	1	0	1	0	0	196
x1+x3	2	0	2	1	2	0	0	0	0	2	0	0	1	0	199
x1+x3	2	0	2	1	3	2	0	2	2	0	1	0	0	1	200
