label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	0	0	0	0	0	2	0	0	103
x1	1	0	0	0	2	0	1	1	0	2	1	0	2	0	117
x1	1	0	0	0	3	0	2	2	0	2	1	0	0	1	122
x1	2	0	0	1	1	2	0	0	0	0	0	2	0	0	102
x1	2	0	0	1	2	0	1	1	0	2	1	0	2	0	106
x1	2	0	0	1	3	0	2	2	0	2	1	0	0	1	112
x2	0	1	0	0	1	1	0	1	2	0	1	2	0	0	78
x2	0	1	0	0	2	1	2	1	1	0	1	0	2	0	128
x2	0	1	0	0	3	0	0	2	0	0	1	0	0	1	128
x2	0	2	0	1	1	1	0	1	2	0	1	2	0	0	133
x2	0	2	0	1	2	1	2	1	1	0	1	0	2	0	129
x2	0	2	0	1	3	0	0	2	0	0	1	0	0	1	67
x3	0	0	1	0	1	0	2	0	1	2	0	2	0	0	66
x3	0	0	1	0	2	1	1	0	1	2	0	0	2	0	65
x3	0	0	1	0	3	2	0	1	2	0	0	0	0	1	71
x3	0	0	2	1	1	0	2	0	1	2	0	2	0	0	65
x3	0	0	2	1	2	1	1	0	1	2	0	0	2	0	66
x3	0	0	2	1	3	2	0	1	2	0	0	0	0	1	70
x1+x2+x3	1	1	1	0	1	0	2	0	1	2	0	2	0	0	125
x1+x2+x3	1	1	1	0	2	1	1	0	1	2	0	0	2	0	122
x1+x2+x3	1	1	1	0	3	2	0	2	2	0	1	0	0	1	66
x1+x2+x3	2	2	2	1	1	0	2	0	1	2	0	2	0	0	120
x1+x2+x3	2	2	2	1	2	1	1	0	1	2	0	0	2	0	120
x1+x2+x3	2	2	2	1	3	2	0	2	2	0	1	0	0	1	65
x1+x2	1	1	0	0	1	0	2	2	1	2	2	2	0	0	93
x1+x2	1	1	0	0	2	0	2	2	0	0	2	0	2	0	79
x1+x2	1	1	0	0	3	1	2	0	1	2	2	0	0	1	79
x1+x2	2	2	0	1	1	0	2	2	1	2	2	2	0	0	76
x1+x2	2	2	0	1	2	0	2	2	0	0	2	0	2	0	94
x1+x2	2	2	0	1	3	1	2	0	1	2	2	0	0	1	91
x1+x3	1	0	1	0	1	2	1	0	0	1	0	2	0	0	80
x1+x3	1	0	1	0	2	0	1	0	0	2	0	0	2	0	113
x1+x3	1	0	1	0	3	0	2	1	0	2	0	0	0	1	109
x1+x3	2	0	2	1	1	2	1	0	0	1	0	2	0	0	83
x1+x3	2	0	2	1	2	0	1	0	0	2	0	0	2	0	111
x1+x3	2	0	2	1	3	0	2	1	0	2	0	0	0	1	84
