label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	1	0	1	0	0	1	1	0	0	62
x1	1	0	0	0	2	0	1	0	0	0	0	0	1	0	61
x1	1	0	0	0	3	0	0	1	0	0	0	0	0	1	52
x1	2	0	0	1	1	1	0	1	0	0	1	1	0	0	60
x1	2	0	0	1	2	0	1	0	0	0	0	0	1	0	60
x1	2	0	0	1	3	0	0	1	0	0	0	0	0	1	53
x2	0	1	0	0	1	2	0	2	1	0	2	1	0	0	66
x2	0	1	0	0	2	2	1	1	2	0	1	0	1	0	66
x2	0	1	0	0	3	2	0	0	2	0	2	0	0	1	66
x2	0	2	0	1	1	2	0	2	1	0	2	1	0	0	61
x2	0	2	0	1	2	2	1	1	2	0	1	0	1	0	65
x2	0	2	0	1	3	2	0	0	2	0	2	0	0	1	66
x3	0	0	1	0	1	1	2	0	0	2	0	1	0	0	69
x3	0	0	1	0	2	2	2	0	2	1	0	0	1	0	78
x3	0	0	1	0	3	0	1	1	0	1	0	0	0	1	69
x3	0	0	2	1	1	1	2	0	0	2	0	1	0	0	71
x3	0	0	2	1	2	2	2	0	2	1	0	0	1	0	79
x3	0	0	2	1	3	0	1	1	0	1	0	0	0	1	70
x1+x2+x3	1	1	1	0	1	0	2	2	2	2	2	1	0	0	102
x1+x2+x3	1	1	1	0	2	2	0	2	2	2	2	0	1	0	82
x1+x2+x3	1	1	1	0	3	2	0	2	2	0	1	0	0	1	107
x1+x2+x3	2	2	2	1	1	0	2	2	2	2	2	1	0	0	106
x1+x2+x3	2	2	2	1	2	2	0	2	2	2	2	0	1	0	79
x1+x2+x3	2	2	2	1	3	2	0	2	2	0	1	0	0	1	103
x1+x2	1	1	0	0	1	0	1	2	2	1	2	1	0	0	68
x1+x2	1	1	0	0	2	1	0	0	1	2	0	0	1	0	71
x1+x2	1	1	0	0	3	2	1	2	2	1	1	0	0	1	70
x1+x2	2	2	0	1	1	0	1	2	2	1	2	1	0	0	68
x1+x2	2	2	0	1	2	1	0	0	1	2	0	0	1	0	71
x1+x2	2	2	0	1	3	2	1	2	2	1	1	0	0	1	68
x1+x3	1	0	1	0	1	1	0	0	0	0	0	1	0	0	76
x1+x3	1	0	1	0	2	2	2	1	2	1	1	0	1	0	88
x1+x3	1	0	1	0	3	2	2	2	2	2	1	0	0	1	84
x1+x3	2	0	2	1	1	1	0	0	0	0	0	1	0	0	76
x1+x3	2	0	2	1	2	2	2	1	2	1	1	0	1	0	88
x1+x3	2	0	2	1	3	2	2	2	2	2	1	0	0	1	83
