label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	1	2	0	1	2	2	0	0	133
x1	1	0	0	0	2	0	0	2	0	1	2	0	2	0	131
x1	1	0	0	0	3	0	0	2	0	0	1	0	0	1	137
x1	2	0	0	1	1	2	1	2	0	1	2	2	0	0	122
x1	2	0	0	1	2	0	0	2	0	1	2	0	2	0	112
x1	2	0	0	1	3	0	0	2	0	0	1	0	0	1	143
x2	0	1	0	0	1	1	0	2	2	0	2	2	0	0	217
x2	0	1	0	0	2	1	2	1	1	0	1	0	2	0	64
x2	0	1	0	0	3	1	0	2	1	0	1	0	0	1	176
x2	0	2	0	1	1	1	0	2	2	0	2	2	0	0	213
x2	0	2	0	1	2	1	2	1	1	0	1	0	2	0	207
x2	0	2	0	1	3	1	0	2	1	0	1	0	0	1	100
x3	0	0	1	0	1	2	0	0	0	0	0	2	0	0	144
x3	0	0	1	0	2	0	1	0	0	2	0	0	2	0	142
x3	0	0	1	0	3	2	0	1	2	0	0	0	0	1	163
x3	0	0	2	1	1	2	0	0	0	0	0	2	0	0	134
x3	0	0	2	1	2	0	1	0	0	2	0	0	2	0	139
x3	0	0	2	1	3	2	0	1	2	0	0	0	0	1	148
x1+x2+x3	1	1	1	0	1	1	1	0	2	1	0	2	0	0	256
x1+x2+x3	1	1	1	0	2	2	2	1	2	0	1	0	2	0	158
x1+x2+x3	1	1	1	0	3	0	0	1	0	0	0	0	0	1	257
x1+x2+x3	2	2	2	1	1	1	1	0	2	1	0	2	0	0	269
x1+x2+x3	2	2	2	1	2	2	2	1	2	0	1	0	2	0	169
x1+x2+x3	2	2	2	1	3	0	0	1	0	0	0	0	0	1	258
x1+x2	1	1	0	0	1	2	0	2	0	0	2	2	0	0	131
x1+x2	1	1	0	0	2	1	1	2	1	2	2	0	2	0	149
x1+x2	1	1	0	0	3	1	2	2	1	2	1	0	0	1	158
x1+x2	2	2	0	1	1	2	0	2	0	0	2	2	0	0	156
x1+x2	2	2	0	1	2	1	1	2	1	2	2	0	2	0	151
x1+x2	2	2	0	1	3	1	2	2	1	2	1	0	0	1	152
x1+x3	1	0	1	0	1	2	1	0	0	1	0	2	0	0	159
x1+x3	1	0	1	0	2	1	2	2	1	0	2	0	2	0	149
x1+x3	1	0	1	0	3	0	0	1	0	0	0	0	0	1	130
x1+x3	2	0	2	1	1	2	1	0	0	1	0	2	0	0	165
x1+x3	2	0	2	1	2	1	2	2	1	0	2	0	2	0	158
x1+x3	2	0	2	1	3	0	0	1	0	0	0	0	0	1	169
