label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	2	2	0	2	2	0	0	0	22
x1	1	0	0	0	2	0	0	1	0	2	1	0	1	0	24
x1	1	0	0	0	3	0	1	0	0	1	2	0	0	1	25
x1	2	0	0	1	1	0	2	2	0	2	2	0	0	0	27
x1	2	0	0	1	2	0	0	1	0	2	1	0	1	0	25
x1	2	0	0	1	3	0	1	0	0	1	2	0	0	1	20
x2	0	1	0	0	1	2	0	2	2	0	2	0	0	0	136
x2	0	1	0	0	2	1	1	1	1	0	1	0	1	0	17
x2	0	1	0	0	3	0	0	1	0	0	0	0	0	1	88
x2	0	2	0	1	1	2	0	2	2	0	2	0	0	0	102
x2	0	2	0	1	2	1	1	1	1	0	1	0	1	0	18
x2	0	2	0	1	3	0	0	1	0	0	0	0	0	1	88
x3	0	0	1	0	1	2	1	0	2	1	0	0	0	0	135
x3	0	0	1	0	2	2	2	0	2	1	0	0	1	0	136
x3	0	0	1	0	3	1	1	1	1	1	0	0	0	1	125
x3	0	0	2	1	1	2	1	0	2	1	0	0	0	0	136
x3	0	0	2	1	2	2	2	0	2	1	0	0	1	0	141
x3	0	0	2	1	3	1	1	1	1	1	0	0	0	1	92
x1+x2+x3	1	1	1	0	1	2	2	2	2	2	2	0	0	0	109
x1+x2+x3	1	1	1	0	2	2	2	0	2	1	0	0	1	0	110
x1+x2+x3	1	1	1	0	3	2	1	1	2	1	0	0	0	1	69
x1+x2+x3	2	2	2	1	1	2	2	2	2	2	2	0	0	0	108
x1+x2+x3	2	2	2	1	2	2	2	0	2	1	0	0	1	0	106
x1+x2+x3	2	2	2	1	3	2	1	1	2	1	0	0	0	1	68
x1+x2	1	1	0	0	1	0	0	2	0	0	2	0	0	0	138
x1+x2	1	1	0	0	2	1	0	1	1	2	1	0	1	0	145
x1+x2	1	1	0	0	3	2	1	2	2	1	1	0	0	1	146
x1+x2	2	2	0	1	1	0	0	2	0	0	2	0	0	0	138
x1+x2	2	2	0	1	2	1	0	1	1	2	1	0	1	0	140
x1+x2	2	2	0	1	3	2	1	2	2	1	1	0	0	1	138
x1+x3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	59
x1+x3	1	0	1	0	2	1	0	2	1	2	2	0	1	0	85
x1+x3	1	0	1	0	3	1	2	0	1	2	2	0	0	1	85
x1+x3	2	0	2	1	1	0	0	0	0	0	0	0	0	0	57
x1+x3	2	0	2	1	2	1	0	2	1	2	2	0	1	0	85
x1+x3	2	0	2	1	3	1	2	0	1	2	2	0	0	1	85
