label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	0	2	0	0	2	2	0	0	169
x1	1	0	0	0	2	0	1	0	0	2	0	0	2	0	155
x1	1	0	0	0	3	0	2	1	0	2	0	0	0	1	157
x1	2	0	0	1	1	2	0	2	0	0	2	2	0	0	193
x1	2	0	0	1	2	0	1	0	0	2	0	0	2	0	173
x1	2	0	0	1	3	0	2	1	0	2	0	0	0	1	182
x2	0	1	0	0	1	0	0	2	1	0	2	2	0	0	125
x2	0	1	0	0	2	2	2	2	2	0	2	0	2	0	130
x2	0	1	0	0	3	0	0	1	0	0	0	0	0	1	103
x2	0	2	0	1	1	0	0	2	1	0	2	2	0	0	117
x2	0	2	0	1	2	2	2	2	2	0	2	0	2	0	132
x2	0	2	0	1	3	0	0	1	0	0	0	0	0	1	105
x3	0	0	1	0	1	1	0	0	2	0	0	2	0	0	141
x3	0	0	1	0	2	2	2	0	2	0	0	0	2	0	121
x3	0	0	1	0	3	0	2	1	0	2	0	0	0	1	96
x3	0	0	2	1	1	1	0	0	2	0	0	2	0	0	139
x3	0	0	2	1	2	2	2	0	2	0	0	0	2	0	118
x3	0	0	2	1	3	0	2	1	0	2	0	0	0	1	96
x1+x2+x3	1	1	1	0	1	2	0	0	0	0	0	2	0	0	89
x1+x2+x3	1	1	1	0	2	2	1	2	2	2	2	0	2	0	113
x1+x2+x3	1	1	1	0	3	0	2	2	0	2	1	0	0	1	102
x1+x2+x3	2	2	2	1	1	2	0	0	0	0	0	2	0	0	118
x1+x2+x3	2	2	2	1	2	2	1	2	2	2	2	0	2	0	133
x1+x2+x3	2	2	2	1	3	0	2	2	0	2	1	0	0	1	95
x1+x2	1	1	0	0	1	2	0	1	0	0	1	2	0	0	134
x1+x2	1	1	0	0	2	1	1	0	1	2	0	0	2	0	139
x1+x2	1	1	0	0	3	1	2	0	1	2	2	0	0	1	132
x1+x2	2	2	0	1	1	2	0	1	0	0	1	2	0	0	122
x1+x2	2	2	0	1	2	1	1	0	1	2	0	0	2	0	151
x1+x2	2	2	0	1	3	1	2	0	1	2	2	0	0	1	133
x1+x3	1	0	1	0	1	1	2	1	2	2	1	2	0	0	231
x1+x3	1	0	1	0	2	2	0	1	2	1	1	0	2	0	221
x1+x3	1	0	1	0	3	2	0	2	2	0	1	0	0	1	223
x1+x3	2	0	2	1	1	1	2	1	2	2	1	2	0	0	223
x1+x3	2	0	2	1	2	2	0	1	2	1	1	0	2	0	191
x1+x3	2	0	2	1	3	2	0	2	2	0	1	0	0	1	230
