label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	0	1	0	0	1	2	0	0	176
x1	1	0	0	0	2	0	2	2	0	1	2	0	1	0	174
x1	1	0	0	0	3	0	1	1	0	1	0	0	0	1	176
x1	2	0	0	1	1	2	0	1	0	0	1	2	0	0	176
x1	2	0	0	1	2	0	2	2	0	1	2	0	1	0	175
x1	2	0	0	1	3	0	1	1	0	1	0	0	0	1	173
x2	0	1	0	0	1	1	0	1	2	0	1	2	0	0	71
x2	0	1	0	0	2	0	1	1	0	0	1	0	1	0	71
x2	0	1	0	0	3	1	0	0	1	0	2	0	0	1	71
x2	0	2	0	1	1	1	0	1	2	0	1	2	0	0	68
x2	0	2	0	1	2	0	1	1	0	0	1	0	1	0	65
x2	0	2	0	1	3	1	0	0	1	0	2	0	0	1	70
x3	0	0	1	0	1	0	2	0	1	2	0	2	0	0	49
x3	0	0	1	0	2	2	0	0	2	2	0	0	1	0	55
x3	0	0	1	0	3	2	2	1	2	2	0	0	0	1	46
x3	0	0	2	1	1	0	2	0	1	2	0	2	0	0	51
x3	0	0	2	1	2	2	0	0	2	2	0	0	1	0	53
x3	0	0	2	1	3	2	2	1	2	2	0	0	0	1	49
x1+x2+x3	1	1	1	0	1	0	1	1	1	1	1	2	0	0	61
x1+x2+x3	1	1	1	0	2	1	1	2	1	0	2	0	1	0	75
x1+x2+x3	1	1	1	0	3	1	0	0	1	0	2	0	0	1	75
x1+x2+x3	2	2	2	1	1	0	1	1	1	1	1	2	0	0	85
x1+x2+x3	2	2	2	1	2	1	1	2	1	0	2	0	1	0	73
x1+x2+x3	2	2	2	1	3	1	0	0	1	0	2	0	0	1	74
x1+x2	1	1	0	0	1	0	2	0	1	2	0	2	0	0	151
x1+x2	1	1	0	0	2	1	0	1	1	2	1	0	1	0	165
x1+x2	1	1	0	0	3	0	0	0	0	0	2	0	0	1	157
x1+x2	2	2	0	1	1	0	2	0	1	2	0	2	0	0	152
x1+x2	2	2	0	1	2	1	0	1	1	2	1	0	1	0	165
x1+x2	2	2	0	1	3	0	0	0	0	0	2	0	0	1	157
x1+x3	1	0	1	0	1	1	0	1	2	0	1	2	0	0	84
x1+x3	1	0	1	0	2	0	1	0	0	0	0	0	1	0	77
x1+x3	1	0	1	0	3	1	1	0	1	1	2	0	0	1	78
x1+x3	2	0	2	1	1	1	0	1	2	0	1	2	0	0	82
x1+x3	2	0	2	1	2	0	1	0	0	0	0	0	1	0	75
x1+x3	2	0	2	1	3	1	1	0	1	1	2	0	0	1	76
