label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	1	0	2	0	0	2	1	0	0	96
x1	1	0	0	0	2	0	2	2	0	0	2	0	2	0	82
x1	1	0	0	0	3	0	0	0	0	0	1	0	0	2	93
x1	2	0	0	1	1	1	0	2	0	0	2	1	0	0	88
x1	2	0	0	1	2	0	2	2	0	0	2	0	2	0	80
x1	2	0	0	1	3	0	0	0	0	0	1	0	0	2	88
x2	0	1	0	0	1	1	0	2	0	0	2	1	0	0	84
x2	0	1	0	0	2	1	2	2	1	0	2	0	2	0	78
x2	0	1	0	0	3	1	0	1	1	0	2	0	0	2	79
x2	0	2	0	1	1	1	0	2	0	0	2	1	0	0	85
x2	0	2	0	1	2	1	2	2	1	0	2	0	2	0	77
x2	0	2	0	1	3	1	0	1	1	0	2	0	0	2	78
x3	0	0	1	0	1	2	1	0	1	1	0	1	0	0	86
x3	0	0	1	0	2	2	2	0	2	0	0	0	2	0	86
x3	0	0	1	0	3	2	2	2	2	2	0	0	0	2	82
x3	0	0	2	1	1	2	1	0	1	1	0	1	0	0	86
x3	0	0	2	1	2	2	2	0	2	0	0	0	2	0	86
x3	0	0	2	1	3	2	2	2	2	2	0	0	0	2	82
x1+x2+x3	1	1	1	0	1	2	2	0	1	2	0	1	0	0	115
x1+x2+x3	1	1	1	0	2	0	1	1	0	2	1	0	2	0	102
x1+x2+x3	1	1	1	0	3	1	0	1	1	0	2	0	0	2	106
x1+x2+x3	2	2	2	1	1	2	2	0	1	2	0	1	0	0	106
x1+x2+x3	2	2	2	1	2	0	1	1	0	2	1	0	2	0	83
x1+x2+x3	2	2	2	1	3	1	0	1	1	0	2	0	0	2	106
x1+x2	1	1	0	0	1	2	2	0	1	2	0	1	0	0	105
x1+x2	1	1	0	0	2	2	0	2	2	1	2	0	2	0	143
x1+x2	1	1	0	0	3	1	2	0	1	2	1	0	0	2	104
x1+x2	2	2	0	1	1	2	2	0	1	2	0	1	0	0	139
x1+x2	2	2	0	1	2	2	0	2	2	1	2	0	2	0	106
x1+x2	2	2	0	1	3	1	2	0	1	2	1	0	0	2	147
x1+x3	1	0	1	0	1	1	2	0	0	2	0	1	0	0	84
x1+x3	1	0	1	0	2	0	2	0	0	0	0	0	2	0	80
x1+x3	1	0	1	0	3	2	2	0	2	2	1	0	0	2	96
x1+x3	2	0	2	1	1	1	2	0	0	2	0	1	0	0	91
x1+x3	2	0	2	1	2	0	2	0	0	0	0	0	2	0	80
x1+x3	2	0	2	1	3	2	2	0	2	2	1	0	0	2	96
