label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	1	2	0	1	2	0	0	0	45
x1	1	0	0	0	2	0	1	0	0	2	0	0	2	0	45
x1	1	0	0	0	3	0	2	0	0	2	1	0	0	2	42
x1	2	0	0	1	1	0	1	2	0	1	2	0	0	0	46
x1	2	0	0	1	2	0	1	0	0	2	0	0	2	0	41
x1	2	0	0	1	3	0	2	0	0	2	1	0	0	2	41
x2	0	1	0	0	1	0	0	2	0	0	2	0	0	0	86
x2	0	1	0	0	2	2	2	0	2	0	0	0	2	0	90
x2	0	1	0	0	3	2	0	1	2	0	2	0	0	2	62
x2	0	2	0	1	1	0	0	2	0	0	2	0	0	0	70
x2	0	2	0	1	2	2	2	0	2	0	0	0	2	0	89
x2	0	2	0	1	3	2	0	1	2	0	2	0	0	2	88
x3	0	0	1	0	1	1	1	0	1	1	0	0	0	0	83
x3	0	0	1	0	2	2	2	0	2	0	0	0	2	0	84
x3	0	0	1	0	3	2	2	2	2	2	0	0	0	2	82
x3	0	0	2	1	1	1	1	0	1	1	0	0	0	0	83
x3	0	0	2	1	2	2	2	0	2	0	0	0	2	0	86
x3	0	0	2	1	3	2	2	2	2	2	0	0	0	2	82
x1+x2+x3	1	1	1	0	1	1	1	1	1	1	1	0	0	0	110
x1+x2+x3	1	1	1	0	2	1	0	1	1	1	1	0	2	0	52
x1+x2+x3	1	1	1	0	3	1	1	0	1	1	1	0	0	2	51
x1+x2+x3	2	2	2	1	1	1	1	1	1	1	1	0	0	0	91
x1+x2+x3	2	2	2	1	2	1	0	1	1	1	1	0	2	0	112
x1+x2+x3	2	2	2	1	3	1	1	0	1	1	1	0	0	2	106
x1+x2	1	1	0	0	1	2	1	0	2	1	0	0	0	0	68
x1+x2	1	1	0	0	2	1	1	2	1	2	2	0	2	0	71
x1+x2	1	1	0	0	3	0	0	2	0	0	0	0	0	2	55
x1+x2	2	2	0	1	1	2	1	0	2	1	0	0	0	0	52
x1+x2	2	2	0	1	2	1	1	2	1	2	2	0	2	0	69
x1+x2	2	2	0	1	3	0	0	2	0	0	0	0	0	2	56
x1+x3	1	0	1	0	1	2	0	1	2	0	1	0	0	0	55
x1+x3	1	0	1	0	2	2	0	1	2	1	1	0	2	0	54
x1+x3	1	0	1	0	3	2	1	0	2	1	1	0	0	2	53
x1+x3	2	0	2	1	1	2	0	1	2	0	1	0	0	0	55
x1+x3	2	0	2	1	2	2	0	1	2	1	1	0	2	0	52
x1+x3	2	0	2	1	3	2	1	0	2	1	1	0	0	2	51
