label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	2	2	0	2	2	0	0	0	17
x1	1	0	0	0	2	0	2	1	0	1	1	0	1	0	17
x1	1	0	0	0	3	0	0	0	0	0	2	0	0	1	69
x1	2	0	0	1	1	0	2	2	0	2	2	0	0	0	23
x1	2	0	0	1	2	0	2	1	0	1	1	0	1	0	71
x1	2	0	0	1	3	0	0	0	0	0	2	0	0	1	72
x2	0	1	0	0	1	2	0	0	2	0	0	0	0	0	47
x2	0	1	0	0	2	0	1	1	0	0	1	0	1	0	92
x2	0	1	0	0	3	2	0	0	2	0	2	0	0	1	76
x2	0	2	0	1	1	2	0	0	2	0	0	0	0	0	49
x2	0	2	0	1	2	0	1	1	0	0	1	0	1	0	80
x2	0	2	0	1	3	2	0	0	2	0	2	0	0	1	95
x3	0	0	1	0	1	2	1	0	2	1	0	0	0	0	61
x3	0	0	1	0	2	0	1	0	0	0	0	0	1	0	55
x3	0	0	1	0	3	1	0	1	1	0	0	0	0	1	72
x3	0	0	2	1	1	2	1	0	2	1	0	0	0	0	105
x3	0	0	2	1	2	0	1	0	0	0	0	0	1	0	57
x3	0	0	2	1	3	1	0	1	1	0	0	0	0	1	64
x1+x2+x3	1	1	1	0	1	2	0	1	2	0	1	0	0	0	55
x1+x2+x3	1	1	1	0	2	2	0	2	2	2	2	0	1	0	132
x1+x2+x3	1	1	1	0	3	0	0	1	0	0	0	0	0	1	2
x1+x2+x3	2	2	2	1	1	2	0	1	2	0	1	0	0	0	73
x1+x2+x3	2	2	2	1	2	2	0	2	2	2	2	0	1	0	132
x1+x2+x3	2	2	2	1	3	0	0	1	0	0	0	0	0	1	3
x1+x2	1	1	0	0	1	0	0	1	0	0	1	0	0	0	35
x1+x2	1	1	0	0	2	1	0	0	1	2	0	0	1	0	317
x1+x2	1	1	0	0	3	2	1	1	2	1	0	0	0	1	47
x1+x2	2	2	0	1	1	0	0	1	0	0	1	0	0	0	106
x1+x2	2	2	0	1	2	1	0	0	1	2	0	0	1	0	75
x1+x2	2	2	0	1	3	2	1	1	2	1	0	0	0	1	227
x1+x3	1	0	1	0	1	0	2	0	0	2	0	0	0	0	53
x1+x3	1	0	1	0	2	2	0	1	2	2	1	0	1	0	89
x1+x3	1	0	1	0	3	1	2	0	1	2	2	0	0	1	89
x1+x3	2	0	2	1	1	0	2	0	0	2	0	0	0	0	55
x1+x3	2	0	2	1	2	2	0	1	2	2	1	0	1	0	89
x1+x3	2	0	2	1	3	1	2	0	1	2	2	0	0	1	89
