label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	51
x1	1	0	0	0	2	0	1	2	0	2	2	0	2	0	48
x1	1	0	0	0	3	0	0	1	0	0	2	0	0	2	55
x1	2	0	0	1	1	0	1	0	0	1	0	0	0	0	49
x1	2	0	0	1	2	0	1	2	0	2	2	0	2	0	52
x1	2	0	0	1	3	0	0	1	0	0	2	0	0	2	20
x2	0	1	0	0	1	1	0	0	1	0	0	0	0	0	67
x2	0	1	0	0	2	0	2	0	0	0	0	0	2	0	3
x2	0	1	0	0	3	2	0	1	2	0	2	0	0	2	67
x2	0	2	0	1	1	1	0	0	1	0	0	0	0	0	69
x2	0	2	0	1	2	0	2	0	0	0	0	0	2	0	3
x2	0	2	0	1	3	2	0	1	2	0	2	0	0	2	64
x3	0	0	1	0	1	2	0	0	2	0	0	0	0	0	64
x3	0	0	1	0	2	1	1	0	1	2	0	0	2	0	68
x3	0	0	1	0	3	1	0	2	1	0	0	0	0	2	65
x3	0	0	2	1	1	2	0	0	2	0	0	0	0	0	62
x3	0	0	2	1	2	1	1	0	1	2	0	0	2	0	69
x3	0	0	2	1	3	1	0	2	1	0	0	0	0	2	65
x1+x2+x3	1	1	1	0	1	0	0	0	0	0	0	0	0	0	54
x1+x2+x3	1	1	1	0	2	0	1	1	0	2	1	0	2	0	55
x1+x2+x3	1	1	1	0	3	1	2	2	1	2	0	0	0	2	62
x1+x2+x3	2	2	2	1	1	0	0	0	0	0	0	0	0	0	54
x1+x2+x3	2	2	2	1	2	0	1	1	0	2	1	0	2	0	59
x1+x2+x3	2	2	2	1	3	1	2	2	1	2	0	0	0	2	62
x1+x2	1	1	0	0	1	0	0	2	0	0	2	0	0	0	84
x1+x2	1	1	0	0	2	2	0	0	2	1	0	0	2	0	85
x1+x2	1	1	0	0	3	2	1	1	2	1	2	0	0	2	86
x1+x2	2	2	0	1	1	0	0	2	0	0	2	0	0	0	85
x1+x2	2	2	0	1	2	2	0	0	2	1	0	0	2	0	73
x1+x2	2	2	0	1	3	2	1	1	2	1	2	0	0	2	48
x1+x3	1	0	1	0	1	2	1	1	2	1	1	0	0	0	47
x1+x3	1	0	1	0	2	2	2	1	2	0	1	0	2	0	52
x1+x3	1	0	1	0	3	0	2	2	0	2	0	0	0	2	49
x1+x3	2	0	2	1	1	2	1	1	2	1	1	0	0	0	47
x1+x3	2	0	2	1	2	2	2	1	2	0	1	0	2	0	51
x1+x3	2	0	2	1	3	0	2	2	0	2	0	0	0	2	51
