label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	1	1	2	0	1	2	1	0	0	176
x1	1	0	0	0	2	0	1	1	0	2	1	0	2	0	140
x1	1	0	0	0	3	0	1	1	0	1	0	0	0	1	31
x1	2	0	0	1	1	1	1	2	0	1	2	1	0	0	147
x1	2	0	0	1	2	0	1	1	0	2	1	0	2	0	165
x1	2	0	0	1	3	0	1	1	0	1	0	0	0	1	155
x2	0	1	0	0	1	0	0	2	2	0	2	1	0	0	189
x2	0	1	0	0	2	2	2	1	2	0	1	0	2	0	245
x2	0	1	0	0	3	0	0	2	0	0	1	0	0	1	220
x2	0	2	0	1	1	0	0	2	2	0	2	1	0	0	199
x2	0	2	0	1	2	2	2	1	2	0	1	0	2	0	196
x2	0	2	0	1	3	0	0	2	0	0	1	0	0	1	183
x3	0	0	1	0	1	1	2	0	0	2	0	1	0	0	95
x3	0	0	1	0	2	1	2	0	1	0	0	0	2	0	120
x3	0	0	1	0	3	1	1	1	1	1	0	0	0	1	106
x3	0	0	2	1	1	1	2	0	0	2	0	1	0	0	116
x3	0	0	2	1	2	1	2	0	1	0	0	0	2	0	107
x3	0	0	2	1	3	1	1	1	1	1	0	0	0	1	109
x1+x2+x3	1	1	1	0	1	1	0	0	0	0	0	1	0	0	156
x1+x2+x3	1	1	1	0	2	2	1	2	2	2	2	0	2	0	147
x1+x2+x3	1	1	1	0	3	1	0	0	1	0	2	0	0	1	165
x1+x2+x3	2	2	2	1	1	1	0	0	0	0	0	1	0	0	161
x1+x2+x3	2	2	2	1	2	2	1	2	2	2	2	0	2	0	133
x1+x2+x3	2	2	2	1	3	1	0	0	1	0	2	0	0	1	136
x1+x2	1	1	0	0	1	0	1	0	2	1	0	1	0	0	143
x1+x2	1	1	0	0	2	1	1	2	1	2	2	0	2	0	160
x1+x2	1	1	0	0	3	2	1	1	2	1	0	0	0	1	149
x1+x2	2	2	0	1	1	0	1	0	2	1	0	1	0	0	135
x1+x2	2	2	0	1	2	1	1	2	1	2	2	0	2	0	163
x1+x2	2	2	0	1	3	2	1	1	2	1	0	0	0	1	207
x1+x3	1	0	1	0	1	0	2	1	2	2	1	1	0	0	262
x1+x3	1	0	1	0	2	0	2	0	0	0	0	0	2	0	205
x1+x3	1	0	1	0	3	0	2	1	0	2	0	0	0	1	232
x1+x3	2	0	2	1	1	0	2	1	2	2	1	1	0	0	186
x1+x3	2	0	2	1	2	0	2	0	0	0	0	0	2	0	175
x1+x3	2	0	2	1	3	0	2	1	0	2	0	0	0	1	208
