label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	2	0	1	0	0	1	2	0	0	52
x1	1	0	0	0	2	0	2	2	0	1	2	0	1	0	49
x1	1	0	0	0	3	0	2	2	0	2	1	0	0	1	50
x1	2	0	0	1	1	2	0	1	0	0	1	2	0	0	52
x1	2	0	0	1	2	0	2	2	0	1	2	0	1	0	49
x1	2	0	0	1	3	0	2	2	0	2	1	0	0	1	51
x2	0	1	0	0	1	2	0	2	0	0	2	2	0	0	53
x2	0	1	0	0	2	1	1	0	1	0	0	0	1	0	50
x2	0	1	0	0	3	1	0	1	1	0	0	0	0	1	53
x2	0	2	0	1	1	2	0	2	0	0	2	2	0	0	54
x2	0	2	0	1	2	1	1	0	1	0	0	0	1	0	53
x2	0	2	0	1	3	1	0	1	1	0	0	0	0	1	52
x3	0	0	1	0	1	0	0	0	1	0	0	2	0	0	66
x3	0	0	1	0	2	0	0	0	0	2	0	0	1	0	69
x3	0	0	1	0	3	1	2	1	1	2	0	0	0	1	68
x3	0	0	2	1	1	0	0	0	1	0	0	2	0	0	67
x3	0	0	2	1	2	0	0	0	0	2	0	0	1	0	76
x3	0	0	2	1	3	1	2	1	1	2	0	0	0	1	73
x1+x2+x3	1	1	1	0	1	0	2	0	1	2	0	2	0	0	22
x1+x2+x3	1	1	1	0	2	2	0	2	2	2	2	0	1	0	26
x1+x2+x3	1	1	1	0	3	2	0	2	2	0	1	0	0	1	27
x1+x2+x3	2	2	2	1	1	0	2	0	1	2	0	2	0	0	19
x1+x2+x3	2	2	2	1	2	2	0	2	2	2	2	0	1	0	95
x1+x2+x3	2	2	2	1	3	2	0	2	2	0	1	0	0	1	25
x1+x2	1	1	0	0	1	1	1	0	2	1	0	2	0	0	97
x1+x2	1	1	0	0	2	2	2	2	2	1	2	0	1	0	88
x1+x2	1	1	0	0	3	2	1	1	2	1	0	0	0	1	93
x1+x2	2	2	0	1	1	1	1	0	2	1	0	2	0	0	93
x1+x2	2	2	0	1	2	2	2	2	2	1	2	0	1	0	88
x1+x2	2	2	0	1	3	2	1	1	2	1	0	0	0	1	93
x1+x3	1	0	1	0	1	1	0	1	2	0	1	2	0	0	136
x1+x3	1	0	1	0	2	1	0	2	1	2	2	0	1	0	138
x1+x3	1	0	1	0	3	2	2	2	2	2	1	0	0	1	138
x1+x3	2	0	2	1	1	1	0	1	2	0	1	2	0	0	137
x1+x3	2	0	2	1	2	1	0	2	1	2	2	0	1	0	136
x1+x3	2	0	2	1	3	2	2	2	2	2	1	0	0	1	139
