label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	1	2	2	0	2	2	1	0	0	51
x1	1	0	0	0	2	0	2	2	0	1	2	0	1	0	49
x1	1	0	0	0	3	0	0	2	0	0	1	0	0	1	56
x1	2	0	0	1	1	1	2	2	0	2	2	1	0	0	50
x1	2	0	0	1	2	0	2	2	0	1	2	0	1	0	47
x1	2	0	0	1	3	0	0	2	0	0	1	0	0	1	47
x2	0	1	0	0	1	0	0	1	2	0	1	1	0	0	71
x2	0	1	0	0	2	2	1	0	2	0	0	0	1	0	75
x2	0	1	0	0	3	2	0	0	2	0	2	0	0	1	100
x2	0	2	0	1	1	0	0	1	2	0	1	1	0	0	70
x2	0	2	0	1	2	2	1	0	2	0	0	0	1	0	98
x2	0	2	0	1	3	2	0	0	2	0	2	0	0	1	92
x3	0	0	1	0	1	1	2	0	0	2	0	1	0	0	87
x3	0	0	1	0	2	0	0	0	0	2	0	0	1	0	85
x3	0	0	1	0	3	0	0	1	0	0	0	0	0	1	90
x3	0	0	2	1	1	1	2	0	0	2	0	1	0	0	92
x3	0	0	2	1	2	0	0	0	0	2	0	0	1	0	86
x3	0	0	2	1	3	0	0	1	0	0	0	0	0	1	80
x1+x2+x3	1	1	1	0	1	1	2	1	0	2	1	1	0	0	130
x1+x2+x3	1	1	1	0	2	2	2	0	2	1	0	0	1	0	104
x1+x2+x3	1	1	1	0	3	0	0	1	0	0	0	0	0	1	128
x1+x2+x3	2	2	2	1	1	1	2	1	0	2	1	1	0	0	129
x1+x2+x3	2	2	2	1	2	2	2	0	2	1	0	0	1	0	136
x1+x2+x3	2	2	2	1	3	0	0	1	0	0	0	0	0	1	128
x1+x2	1	1	0	0	1	2	2	1	1	2	1	1	0	0	148
x1+x2	1	1	0	0	2	0	1	0	0	0	0	0	1	0	87
x1+x2	1	1	0	0	3	2	1	0	2	1	2	0	0	1	93
x1+x2	2	2	0	1	1	2	2	1	1	2	1	1	0	0	123
x1+x2	2	2	0	1	2	0	1	0	0	0	0	0	1	0	142
x1+x2	2	2	0	1	3	2	1	0	2	1	2	0	0	1	147
x1+x3	1	0	1	0	1	0	0	1	2	0	1	1	0	0	136
x1+x3	1	0	1	0	2	1	0	2	1	2	2	0	1	0	106
x1+x3	1	0	1	0	3	1	2	0	1	2	2	0	0	1	106
x1+x3	2	0	2	1	1	0	0	1	2	0	1	1	0	0	130
x1+x3	2	0	2	1	2	1	0	2	1	2	2	0	1	0	99
x1+x3	2	0	2	1	3	1	2	0	1	2	2	0	0	1	100
